Job Title,Company Name,Experience Range,Salary,Location,Posted Date,Openings,Applicants,Job Description,Keywords
Information & Cyber Security Analyst,Secure Meters,2 - 6 years,Not Disclosed,Gurgaon/Gurugram,30+ days ago,1,490,"Ensuring ISMS policies and procedures are up-to-date.
Ensuring ISMS periodic internal audits are conducted as planned and remediation actions are taken as per the agreed response time.
Ensuring relevant information repositories and sources are updated for effective coverage of security control implementation.
Conduct annual ISMS policy and procedure reviews.
Security awareness trainings are conducted to cover the employees of Secure","remediation, ISMS, cyber security analyst, Internal audit, Computer application"
IT Information Security Analyst For one of the leading retail brands,ACME SERVICES PRIVATE LIMITED,7 - 12 years,14-16 Lacs P.A.,Mumbai,27 days ago,5,194,Looking for someone with 7+ relevant years of experience into Information Security and Cybersecurity.,"Cyber Security, Information Security"
Security Analyst 2,Macrohire,4 - 6 years,9-12 Lacs P.A.,Bangalore/Bengaluru( Devanahalli ),27 days ago,1,1032,"Greetings from MacroHire,
MacroHire is a hiring partner of choice with the world's leading firm's across industries and domains. Headquartered in India, we recruit and place candidates across countries like India, the US, Australia, and the Middle East. 

We are looking for Security Analyst L2 Role for our esteemed client .Client is a Forensics Driven Cybersecurity firm providing payment & information security assurance services, training, and products to over 2,000 customers across the globe.

Experience : 4+ years
Work Location Devanahalli, Bangalore.
Work Mode- Hybrid [2 days Work from Office Devanahalli Office]
Skills: L2 Mandatory experience Fine-tuning, SOP's, Runbooks, Playbook, SOC.

Roles & Responsibilities:
ÃÂ Daily review of security alerts/logs with follow-up on any suspicious activity
ÃÂ Perform investigation of network and hosts/endpoints for malicious activity, to include
analysis of packet captures, and assist in efforts to detect, confirm, contain, remediate, and
recover from attacks.
ÃÂ Proactively monitor, identify and analyze complex internal and external threats, including
ÃÂ viruses, targeted attacks and unauthorized access, and mitigate risk to IT systems
ÃÂ Work in concert with team members, Information Security engineering, and relevant Subject
ÃÂ Matter Experts to process, analyze and drive the remediation of identified IT related
ÃÂ vulnerabilities Responsible to follow the IT Security Incident Response policies and tools
ÃÂ Contribute to Information Security policies, standards, and supporting documentation
ÃÂ Root cause analysis, troubleshoot complex issues with existing security and privacy
protection protocols
ÃÂ Responding to inbound security monitoring alerts, emails, and inquiries from the
organization.
ÃÂ Providing support for Incident Response, including evidence collection, documentation,
Communications, and reporting
ÃÂ Maintaining and improving standard operating procedures and processes
Bachelor of Engineering (BE) - Computer Science (CS) / Information Science(IS), Bachelor in
Computer Application (BCA), Masters in Computer Application(MCA), Masters of
Technology
(M.Tech), Masters in Computer science and Information Science, Masters in Forensic
analysis /Cybersecurity/ Certifications: Certified Ethical Hacking (CEH), Cisco Certified
Network Associate (CCNA) etc.

Preferred Skills
ÃÂ Networking concepts
ÃÂ Information security concepts
ÃÂ Data Analysis
ÃÂ Linux and troubleshooting and domain knowledge
Windows and troubleshooting and domain knowledge
Personal Attributes
ÃÂ Excellent verbal and email Communication Skills.
ÃÂ Strong interpersonal and presentation skills.
ÃÂ Ability to handle difficult situations effectively. Ability to analyze and solve complex issues.
ÃÂ Able to prioritize and execute tasks in a high-pressure environment.
ÃÂ Keen attention to detail.
ÃÂ Experience working in a team-oriented, collaborative environment.
ÃÂ Flexible and multi-tasking ability, coordinating work effort over numerous projects.

Interested candidates can share resume to anubha@macrohire.in","playbooks, runbook, Standard Operating Procedures, finetuning, Security Information And Event Management, sop, SOC L2, SOC, l2, SIEM, Security Operations, Security Operations Center"
Security Analyst,Wesecureapp,3 - 8 years,Not Disclosed,Mumbai,30+ days ago,1,188,"Experience: 3+ years
Skills Required: Should be strong in Web/ Mobile, Network Pen testing, Cloud Infrastructure, Red Teaming.
Defining, planning, implementing, maintaining, and upgrading security measures, policies, and controls
Assisting with the creation of updates and training programs to secure the network and train the employees
Keeping the security systems up to date
Monitoring security access and maintaining the relevant data
Conducting vulnerability testing and risk analyses to assess security and performing internal and external security audits
Analyzing security breaches to identify the cause and to update incidence responses and disaster recovery plans","RED, Web technologies, Networking, Security Analyst, Cloud, Infrastructure, Network testing, Testing"
Security Analyst II - SOC,Herjavec Group,3 - 7 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,640,"The Managed Services Senior security Analyst is responsible for security solutions for clients. The Senior Security Analyst will demonstrate the capacity to consistently meet and exceed client expectations representing and reinforcing the Cyderes brand through positive interaction with other teams within the company. Perform deep dive investigations into security threats, understand and implement MITRE mapping to identify customers current security posture.

Responsibilities:

Provide overall guidance, instruction, mentorship, and leadership to other Security Analysts
Perform triage and advanced analysis tasks across endpoint, server, and network infrastructure.
Perform Threat Hunting on customer networks to detect, isolate threats and provide recommendations.

Provide proactive security investigation and searches on client environment to detect malicious activities.
Coordinate Incident investigations and deep dive analysis on detected threats.

Understand and identify indicators of attack and compromise in alerts, by hunting through data, and from review of investigation notes.
Have full understanding of the MITRE ATT&CK framework. Mapping clients use cases to tactics and techniques.
Update documentation and runbooks to ensure repeatable analysis.
Actively participate in an after-hours on-call rotation as Incident Controller
Scope customer security incidents
Document, communicate recommendations and guidelines based on results of analysis.
Analyze, review, and provide raw log data for more insight into escalations through SIEM.
Communicate effectively orally and in writing.
Maintain current knowledge and understanding of threat landscape.

Requirements:

3 or more years of progressing/in-depth IT security experience. Practical experience in a senior role within the last three years and demonstrated ability to carry out the functions of the job.
System Administration experience (Windows, Unix/Linux, Mac)
Advanced understanding of networking concepts and ability to analyze network artifacts.

Demonstrate experience in using Endpoint Detection and Response software (Sentinel1, Crowdstrike, Defender ETC.)
Advanced knowledge of at least one leading SIEM platform (Sentinel, Splunk, Elastic, IBM Qradar, Chronicle etc.)
Possess at least one industry certification Sec+, CEH, SANS Certification (e.g. GCIH, GCIA, GSEC, GMON), OSCP etc. or working towards a related certification.

Prior knowledge of SOAR platform such as Siemplify, Forti soar etc.
Expert-level Analysis of security events
Basic scripting or development experience in one of the following languages: Python, JavaScript, PowerShell, bash, etc.","Unix, Managed services, Linux, Access management, Powershell, SOC, Javascript, Windows, Python, System administration"
Security Analyst,Cyderes,2 - 5 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,529,"The focus for an IAM Security Analyst is to support, maintain and operate security technologies . The Security Analyst works closely with other members within an IAM Managed Services to provide support and assistance. The role will involve working across multiple time zones with a global Tier 1 client base. The Security Analyst will also have excellent working relationships with other HG team members.
The Security Analyst is responsible for working with the Cyderes Team at multiple levels in order to identify and align business and IT objectives, discover Security or operational pain points, offer recommendations, and recognize current and future IT security needs.
Responsibilities
Administrator and monitor
Conduct proactive monitoring to prevent solution outages
Troubleshoot and resolve service requests and automation issues
Assist in disaster recovery testing
Providing service support
Provide Level 2 technical solution support
Opening and following up on requests with 3 rd party vendors
Execute highly technical changes, change windows, and client requests
Ensure the completion of tasks and update tickets accordingly
Utilize tools and analytical skills to investigate root cause of issues across the technologies
Document the investigation and provide solution recommendations
Schedule and run regular technical changes ( e. service enhancements, security patches, major software releases)
Provide after-hours on-call support
Desired Skills and Experience
College Diploma or University Degree in Information Security or relevant security up-to-date certificates and/or equivalent work experience
Minimum 2 years experience in either SailPoint IdentityIQ, Ping Federate or Thycotic Secret Server
Minimum 3 years experience in IT security field
Strong understanding of IAM concepts, best practices, and market direction
Have strong understanding of security architecture and information security
Must have proficient knowledge and experience with IAM technologies
Strong troubleshooting, reasoning and problem-solving skills
Excellent communications skills
Exceptional time management and organizational skills
A positive and constructive minded team player
The following will be considered an asset:
C ertifications such as CISSP, CISM or CCSP
C ertifications in Linux
Java coding background and ability to handle complex customizations
E xperience implementing and/or operating AWS Cloud Infrastructure","Automation, Managed services, Linux, Coding, Information security, Security Analyst, Disaster recovery, Windows, Security operations, Operations"
Security Analyst,Herjavec Group,2 - 5 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,378,"The focus for an IAM Security Analyst is to support, maintain and operate security technologies . The Security Analyst works closely with other members within an IAM Managed Services to provide support and assistance. The role will involve working across multiple time zones with a global Tier 1 client base. The Security Analyst will also have excellent working relationships with other HG team members.
The Security Analyst is responsible for working with the Cyderes Team at multiple levels in order to identify and align business and IT objectives, discover Security or operational pain points, offer recommendations, and recognize current and future IT security needs.
Responsibilities
Administrator and monitor
Conduct proactive monitoring to prevent solution outages
Troubleshoot and resolve service requests and automation issues
Assist in disaster recovery testing
Providing service support
Provide Level 2 technical solution support
Opening and following up on requests with 3 rd party vendors
Execute highly technical changes, change windows, and client requests
Ensure the completion of tasks and update tickets accordingly
Utilize tools and analytical skills to investigate root cause of issues across the technologies
Document the investigation and provide solution recommendations
Schedule and run regular technical changes ( e. service enhancements, security patches, major software releases)
Provide after-hours on-call support
Desired Skills and Experience
College Diploma or University Degree in Information Security or relevant security up-to-date certificates and/or equivalent work experience
Minimum 2 years experience in either SailPoint IdentityIQ, Ping Federate or Thycotic Secret Server
Minimum 3 years experience in IT security field
Strong understanding of IAM concepts, best practices, and market direction
Have strong understanding of security architecture and information security
Must have proficient knowledge and experience with IAM technologies
Strong troubleshooting, reasoning and problem-solving skills
Excellent communications skills
Exceptional time management and organizational skills
A positive and constructive minded team player
The following will be considered an asset:
C ertifications such as CISSP, CISM or CCSP
C ertifications in Linux
Java coding background and ability to handle complex customizations
E xperience implementing and/or operating AWS Cloud Infrastructure","Automation, Managed services, Linux, Coding, Information security, Security Analyst, Disaster recovery, Windows, Security operations, Operations"
Principal Security Analyst - SOC,Herjavec Group,5 - 7 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,123,"The Managed Services Principal Security Analyst is responsible for security solutions for clients
The Principal Security Analyst will demonstrate the capacity to consistently meet and exceed client expectations representing and reinforcing the Cyderes brand through positive interaction with other teams within the company
This is a customer-facing role responsible for strategic advisory, deep-dive analysis, and custom security content for Cyderes managed service customers
Responsibilities
Take ownership of positive security outcomes for a designated set of customers.
Provide overall guidance, instruction, mentorship, and leadership to other Security Analysts.
Drive customer cadence calls and act as trusted advisor to customers.
Develop custom dashboards and reports for regular customer status updates.
Ensure quality of SOC deliverables to the Principal Analyst s customers.
Perform Threat Hunting on customer networks to detect, isolate threats and provide recommendations.
Provide proactive security investigation and searches on client environment to detect malicious activities.
Expert-level Strategic Analysis of customer security posture, risk level, and security data.
Update documentation and runbooks to ensure repeatable analysis. Advise Detection Engineering, Automation Engineering, and Telemetry Engineering on technology improvements to close gaps in customer security posture.
Document and communicate recommendations and guidelines based on results of analysis.
Maintain current knowledge and understanding of threat landscape.
Requirements:
5 or more years of progressing/in-depth IT security experience. Practical experience in a senior role within the last three years and demonstrated ability to carry out the functions of the job.
System Administration experience (Windows, Unix/Linux, Mac)
Advanced understanding of networking concepts and ability to analyze network artifacts.
Demonstrated experience in using Endpoint Detection and Response software (SentinelOne, Crowdstrike, Defender ETC.)
Advanced knowledge of at least one leading SIEM platform (Sentinel, Splunk, Elastic, IBM Qradar, Chronicle etc.)
Possess at least one industry certification Sec+, CEH, SANS Certification (e.g. GCIH, GCIA, GSEC, GMON), OSCP etc. or working towards a related certification.
Prior knowledge of SOAR platform such as Siemplify, Forti soar etc.
Basic scripting or development experience in one of the following languages: Python, JavaScript, PowerShell, bash, etc.
Exceptional written and verbal communication skills.
Demonstrated expert knowledge of the MITRE ATTCK framework.","Unix, Managed services, Linux, Access management, Powershell, SOC, Javascript, Windows, Python, System administration"
Principal Security Analyst - SOC,Cyderes,7 - 12 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,52,"The Managed Services Principal Security Analyst is responsible for security solutions for clients. The Principal Security Analyst will demonstrate the capacity to consistently meet and exceed client expectations representing and reinforcing the Cyderes brand through positive interaction with other teams within the company. This is a customer-facing role responsible for strategic advisory, deep-dive analysis, and custom security content for Cyderes managed service customers.

Responsibilities
Take ownership of positive security outcomes for a designated set of customers.
Provide overall guidance, instruction, mentorship, and leadership to other Security Analysts.
Drive customer cadence calls and act as trusted advisor to customers.
Develop custom dashboards and reports for regular customer status updates.
Ensure quality of SOC deliverables to the Principal Analyst s customers.
Perform Threat Hunting on customer networks to detect, isolate threats and provide recommendations.
Provide proactive security investigation and searches on client environment to detect malicious activities.
Expert-level Strategic Analysis of customer security posture, risk level, and security data.
Update documentation and runbooks to ensure repeatable analysis. Advise Detection Engineering, Automation Engineering, and Telemetry Engineering on technology improvements to close gaps in customer security posture.
Document and communicate recommendations and guidelines based on results of analysis.
Maintain current knowledge and understanding of threat landscape.
Requirements:
5 or more years of progressing/in-depth IT security experience. Practical experience in a senior role within the last three years and demonstrated ability to carry out the functions of the job.
System Administration experience (Windows, Unix/Linux, Mac)
Advanced understanding of networking concepts and ability to analyze network artifacts.
Demonstrated experience in using Endpoint Detection and Response software (SentinelOne, Crowdstrike, Defender ETC.)
Advanced knowledge of at least one leading SIEM platform (Sentinel, Splunk, Elastic, IBM Qradar, Chronicle etc.)
Possess at least one industry certification Sec+, CEH, SANS Certification (e.g. GCIH, GCIA, GSEC, GMON), OSCP etc. or working towards a related certification.
Prior knowledge of SOAR platform such as Siemplify, Forti soar etc.
Basic scripting or development experience in one of the following languages: Python, JavaScript, PowerShell, bash, etc.
Exceptional written and verbal communication skills.
Demonstrated expert knowledge of the MITRE ATTCK framework.","Unix, Managed services, Linux, Access management, Powershell, SOC, Javascript, Windows, Python, System administration"
Network Security Analyst,Techzenure,3 - 8 years,Not Disclosed,Bangalore/Bengaluru,22 days ago,1,80,"Perform network security activities such as Firewall Rule Review, Firewall Changes, Management of Firewalls, Secure Web Gateway (Zscaler, IBoSS) and Web Application Firewall (WAF)
Skills Required
1. Experience in Firewall Rules Review
2. Assess and approve firewall change requests within SLA
3. Basic knowledge of change management (ITIL knowledge)
4. Basic knowledge of Network Security
5. Working experience on any firewall (preferably Cisco or Checkpoint, including policy configuration)
6. Working experience on Secure Web Gateway (could be Zscaler, Iboss or cloud proxy) and Web Application Firewall (Akamai, Imperva).
Required Skills Network Security, Firewall, Cisco, Secure Web Gateway","Change management, Web technologies, Network Security Analyst, Cloud, Network security, ITIL, cisco, Firewall, web application firewall"
Staff Network Security Analyst,DSP Group,3 - 7 years,Not Disclosed,Bangalore/Bengaluru,22 days ago,1,68,"Manage, configure, and troubleshoot problems with both firewall and cloud infrastructure (eg, domain name service, virtual network peering, dedicated cloud connectivity services) and resources (eg, virtual machines, virtual networks, cloud databases) in a multi-cloud vendor environment and document technical platform issues, analysis, client communication, and resolution as part of cyber risk mitigation steps
Collaborate with other Synaptics IT teams on IT projects relating to firewall, networks, and cloud environments
Assess security controls and evaluate security posture of organizational internal controls
Create and maintain policies, standards, procedures, and guidelines to the evolving Infosec Landscape
Perform risk assessment and analysis of new and upcoming projects or requests
Participate in change control processes to identify and minimize impact to information security controls
Ensure information security projects are delivered with high quality and timeliness
Light project management, as required, for Information Security projects and serve as Subject Matter Expert (SME) on information security related projects and initiatives
Provide incident response support and/or lead incident response actions as appropriate
Competencies
The ideal candidate stays on top of security current events and technology and has deep understanding of security architectures and their components, especially Palo Alto Firewall, Fortinet, cloud (OCI/AWS/Azure) and vulnerabilities
Customer focused, proactive, self-starter with the ability to adapt effectively and rapidly to changing environments and situations
High level of personal integrity, professional with confidential matters, and demonstrate an appropriate level of judgment
Strong analytical and problem-solving skills
Well organized with strong attention to detail; proactively ensures work is accurate
Positive attitude and work ethic; unafraid to ask questions and explore new ideas
Resourceful and able to solve problems through adapting technology and a solid understanding of infrastructure
Excellent verbal and written communication and presentation skills; some project management skills helpful
Strong team-oriented interpersonal and communication skills through conflict resolution and inter-dependence relationship building
Qualifications
Bachelors Degree or equivalent experience
CISSP, GSEC, or CRISC certifications preferred
8+ years of experience in information security services
Deep experience with network security solutions (Firewalls, IDS/IPS, 802.x)
Demonstrated experience in networks, systems, applications, and cloud (SaaS, PaaS, IaaS) architectures
Strong understanding of identity protocols/systems (AD, SSO, PKI)
Hands on experience working with applications and inter-application data flows
Strong experience and understanding with Windows and Linux environments
No travel required","Linux, Information security, Risk assessment, Analytical, Machine learning, Security services, Network security, Windows, IPS, Firewall"
Cyber-Security Risk Analyst,Epay Systems,6 - 8 years,Not Disclosed,"Noida,Uttar Pradesh",14 days ago,2,204,"Information security analysts are responsible for improving the overall security posture of the organization. They evaluate, test and document security solutions and controls, and work closely with other security team members to remediate risk while ensuring the business can innovate.

Information security analysts must continually adapt to stay a step ahead of cyber attackers and stay up to date on the latest methods attackers use to infiltrate computer systems. Analysts in this role are expected to consistently learn and grow. This is not a passive role and requires a passion for security and rigor to protect the business.

Information security analysts collaborate with internal and external teams, along with technology management and business stakeholders.

Essential Job Duties
Utilize and configure technical systems to monitor for unusual and suspicious activity across a wide range of products.
Assist with security configuration standards for systems and business applications.
Serve as a member of the information security team to support change management processes.
Participate in technical and non-technical projects requiring information security oversight and to ensure policies, procedures and standards are met.
Serve as an additional security team member, aiding in incident monitoring and incident response (IR) in partnership with the security operations center (SOC) teams.
Maintain vendor management standards, questionnaires, and documentation to adhere to regulatory compliance.
Interface with internal and external stakeholders for risk assessments.
Recommend new security approaches and business process changes to support existing security controls; that do not negatively impact or severely impeded business innovation.
Serve as a liaison for the security team regarding product team efforts.
Perform other duties as assigned.

Skills and Experience
At least 6-8 years of information security experience in incident response and system monitoring and analysis.
Accustomed to working with Product and development teams as well.
Experience with compliance requirements (GLBA, PCI, HIPAA, SOX, etc.) is preferred.
Ability to effectively communicate business risk as it relates to information security.
Experience in conducting risk assessments that protect the business and adhere with compliance and privacy laws.
Knowledge of multiple computing platforms, including Windows, OSX, Linux, Unix, networks, and endpoints and cloud platforms such as Azure, AWS, and Google Cloud.
Experience with the application of threat intelligence, indicators of compromise (IOCs), and vulnerability Analysis
Experience working with MSSPs to support monitoring and response.
Education Requirements
Bachelors degree in computer science, information assurance, information systems/technology
Will consider experience in lieu of a bachelors degree (4 years of demonstrated direct experience).

Certification Requirements
Certification in Cybersecurity Analysis, Incident Response, or Risk Management desired.","Cyber Security, IT Risk Management, Vulnerability Assessment, information security"
IAM Security Analyst - Change Management & Compliance,Cyderes,3 - 7 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,151,"The IAM Security Analyst will be responsible for performing business as usual operations (BAU operations) including patch management, risk management and performing quality control tasks
They will ensure all Service Requests by our external clients are performed & documented per the agreed upon procedures
They will produce reports on the quality of work performed by the Service provider and propose process/documentation enhancements to improve the end-user experience for all HG supported clients
Responsibilities:
Experience in Identity and Access Management (desired minimum 3 years)
Experience with and knowledge of change management principles, methodologies, and tools (minimum 2 years)
Experience and understanding of best practices associated to patch management activities
Perform necessary risk assessments as part of change management activities
Track the status of both internal and external audit findings and implement mitigating controls
Maintain and track identified risks and ensure the risk register is relevant and up to date
Support customer with queries relating to risk and compliance best practices
Problem solving and root-cause analysis skills
Monitor Service Level achievement and proactively address activities as required before they are escalated.
Manage completion of requests by meeting established SLA timelines
Forward looking with a holistic approach
Organized with a natural inclination for planning strategy and tactics
Service/Personal Skills:
Courteous with a professional image
Must be detail oriented, self-motivated and resourceful
Ability to work independently, as well as in a team environment
Strong business acumen with an understanding of the link between business need and technology
Proven track record in working with multiple initiatives at the same time
Proactive approach to problem solving and coordination
Ability to adapt in a dynamic environment
Ability to work under tight deadlines
Time management skills, including organization, coordination of duties, and/or accomplishment of goals
Excellent verbal and written communication skills
Ability to manage expectations and establish and maintain strong relationships
Requirements:
A good command of IAM tools, Active Directory and Microsoft Suite in general
Knowledge of ITIL v3 (ITIL practitioner certification) an asset
Preferred Qualifications:
Knowledge of ITIL v3 (ITIL practitioner certification) an asset
Post-Secondary education","Patch management, Change management, Service level, External audit, Access management, Active directory, Manager Quality Control, microsoft, Risk management, Security operations"
IAM Security Analyst - Change Management & Compliance,Herjavec Group,3 - 7 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,110,"The IAM Security Analyst will be responsible for performing business as usual operations (BAU operations) including patch management, risk management and performing quality control tasks
They will ensure all Service Requests by our external clients are performed & documented per the agreed upon procedures
They will produce reports on the quality of work performed by the Service provider and propose process/documentation enhancements to improve the end-user experience for all HG supported clients
Responsibilities:
Experience in Identity and Access Management (desired minimum 3 years)
Experience with and knowledge of change management principles, methodologies, and tools (minimum 2 years)
Experience and understanding of best practices associated to patch management activities
Perform necessary risk assessments as part of change management activities
Track the status of both internal and external audit findings and implement mitigating controls
Maintain and track identified risks and ensure the risk register is relevant and up to date
Support customer with queries relating to risk and compliance best practices
Problem solving and root-cause analysis skills
Monitor Service Level achievement and proactively address activities as required before they are escalated.
Manage completion of requests by meeting established SLA timelines
Forward looking with a holistic approach
Organized with a natural inclination for planning strategy and tactics
Service/Personal Skills:
Courteous with a professional image
Must be detail oriented, self-motivated and resourceful
Ability to work independently, as well as in a team environment
Strong business acumen with an understanding of the link between business need and technology
Proven track record in working with multiple initiatives at the same time
Proactive approach to problem solving and coordination
Ability to adapt in a dynamic environment
Ability to work under tight deadlines
Time management skills, including organization, coordination of duties, and/or accomplishment of goals
Excellent verbal and written communication skills
Ability to manage expectations and establish and maintain strong relationships

Requirements:
A good command of IAM tools, Active Directory and Microsoft Suite in general
Knowledge of ITIL v3 (ITIL practitioner certification) an asset
Preferred Qualifications:
Knowledge of ITIL v3 (ITIL practitioner certification) an asset
Post-Secondary education","Patch management, Change management, Service level, External audit, Access management, Active directory, Manager Quality Control, microsoft, Risk management, Security operations"
Cloud Security Analyst,Awake Security,3 - 6 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,90,"Handling security incidents as reported by individuals and automated systems on laptops and mobile devices
Handling support of PC and Mac based users with security related problems
Monitoring compliance with IT Security policy and applicable law
Coordinating investigations and reporting of security incidents related to Network, Systems and applications
Coordinate and execute IT security projects for Arista at multiple locations
Engage in security research in keeping abreast of the latest security issues for Cloud enabled enterprises (including SAAS and IAAS)
Monitoring system compliance with the IT framework for controls and levels of access; recommending improvements
Maintains access for business by providing information, resources, and technical support.
Collaborate with other groups inside Arista to manage security vulnerabilities and help manage risks
Conduct and collaborate on laptop and server forensics as well as Cloud / Service Provider forensics with the global security team
Administer security-dedicated systems (Software, Firewall management, EDR, NDR, log collection, reporting , analytics, Cloud Security consoles) as appropriate
Terraform, CloudFormation, Forseti and other similar tools experience is highly desired
Perform other related duties as assigned.","cloud security, Compliance, IT security, Security Analyst, Firewall management, Forensic, Management, Technical support, Analytics, Monitoring"
Cyber Security Engineer,"Doit Security, Inc.",4 - 8 years,Not Disclosed,Remote,30+ days ago,1,376,"We are looking for a skilled and experienced Cyber Security Engineer to join our dedicated team in ensuring the security and integrity of our organizations information systems and data. The ideal candidate is well-versed i n identifyi ng and mitigating cyber threats, implementing security measures, an d maintaini ng a robust cybersecurity infrastructure.
Responsibilities:
Conduct regular security assessments and vulnerability assessments to identify potential weaknesses and areas of improvement.
Monitor network traffic, system logs, and security events to detect and respond to security incidents and breaches.
Collaborate with cross-functional teams to ensure security is integrated into the design, development, and deployment phases of projects.
Manage and configure security technologies, including firewalls, intrusion detection/prevention systems, anti-virus software, and encryption tools.
Conduct penetration testing and ethical hacking to identify vulnerabilities and recommend remediation strategies.
Stay up to date with the latest cybersecurity threats, trends, and best practices to continuously enhance the organizations security posture.
Design and implement security solutions that protect sensitive data, systems, and networks from unauthorized access and cyberattacks.
Perform regular security audits and risk assessments to identify potential risks and gaps in the security framework.
Develop incident response plans and playbooks to ensure a swift and effective response to security incidents.
Provide security awareness training to employees, promoting a culture of cybersecurity awareness throughout the organization.
Collaborate with third-party vendors to evaluate security products and solutions for implementation.
Participate in on-call rotation to respond to and address security incidents outside of regular business hours.
Document security processes, procedures, and configurations to maintain an organized and accessible knowledge base.
Qualifications:
Bachelors degree in computer science , Information Technology, or a related field .
CISSP / CISA (Cybersecurity and Infrastructure Security Agency) / CISM/ CCSP or similar Cyber Security certification.
2+ years of experience in cybersecurity roles, with a proven track record of designing and implementing security solutions.
Strong knowledge of security principles, protocols, practices, and technologies.
Proficiency in network security, encryption, authentication, and security incident management.
Experience with security tools such as firewalls, intrusion detection/prevention systems, SIEM, and endpoint protection.
Familiarity with compliance frameworks such as NIST , ISO 27001, and GDPR .
Ability to work independently, prioritize tasks, and manage time effectively.
Excellent communication and interpersonal skills for collaboration with cross-functional teams.","Computer science, Cism, remediation, Cisa, ISO 27001, Network security, Incident management, Operations, Information technology, infrastructure security"
Security Analyst,Sunquest Information Systems,5 - 10 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,655,"Continuously monitor security systems and take immediate remediation actions.
Manage endpoint detection and response as well as antimalware programs.
Configure and manage log management tools.
Configure and manage compliance tools.
Perform event correlation analysis on potential threats identified through a SIEM tool.
Prepare security reports for benchmarking security efficiency.
Work with other technology teams to assess the security posture of new system implementations.
Act as a technical point of contact during escalated security events.
Take part in any security-oriented projects or critical initiatives.
Review existing network and system design for security best practices.
Conduct Vulnerability Assessments and Penetration Testing.
Exploit security flaws and vulnerabilities with attack simulations on network as well as multiple application platforms like Web, iOS, Android and cloud platform.
Analyze large amounts of data
Responsible to manage Cybersecurity incident response.
Participate in the IT change management board, ensuring security is a consideration in all changes.
Determines security violations and inefficiencies by conducting periodic audits.
Essential Functions
The Security analysts works within technology teams to establish procedures to ensure network security access and protect against unauthorized access, modifications, or destruction.
Configuring security systems, analyzing security requirements, and recommending improvements.
Performing vulnerability and penetration tests, identifying and defending against threats. Remediate identified risks
Design, review proper monitoring policies and procedures for firewall, anti-virus, IDS/IPS and SIEM logs
Monitoring network traffic for suspicious behavior.
Provide evidence to the auditee for the Information Systems audits when needed.
Investigate security breaches and other cybersecurity incidents.
Install security measures and operate software to protect systems and information infrastructure, including firewalls and data encryption programs.
Document security breaches and assess the damage they cause.
Fix detected vulnerabilities to maintain a high-security standard.
Research security enhancements and make recommendations to management.
Stay up to date on information technology trends and security standards.
Stay current on IT security trends and news.
Understanding of patch management. Working the Windows Administration team to ensure deployment of patches in a timely manner while understanding business impact.
Skills needed to be successful.
High degree of attention to detail as it pertains to security alerts.
Ability to make sound decisions and analyze problems based off the information captured through risk assessments of the infrastructure and business.
Excellent analytical skills, with an ability to translate business needs into practical security posture.
Solid knowledge of different security frameworks as applied to current network, server infrastructure and storage technologies.
Proficiency with Anti-Virus, HIPS, ID/PS, Full Packet Capture, RSA Security
Ability to prioritize more than one task at a time
Assist in root cause analysis for incident management
Must have excellent technical research skills.
Must have excellent written and spoken communication skills with the ability to explain technical information to non-technical people.
Willing to work non-standard hours and be on-call.
Required Experience Education
5 years of experience in information security industry
CISSP, CISM or other security related certifications
Experience with security information and event management platforms and other security tools
Hands-on experience analyzing high volumes of logs, network data (e.g., NetFlow, FPC), and other attack
artifacts in support of incident investigations.
Must have a technical working knowledge of firewalls, proxies, SIEM, EDR, antimalware, penetration testing,
vulnerability scans, ACLs, and IDS/IPS concepts.
Experience with vulnerability scanning solutions.
Ability to identify and mitigate network vulnerabilities and explain how to avoid them.
Experience with Microsoft Windows, Linux, and macOS.
Experience in the management of information systems with formal experience in cyber security.
In-depth knowledge of architecture, engineering, and operations of at least one enterprise SIEM platform
Familiarity with ISO 27001, SOC 2, NIST 800-53 or other security frameworks.
Preferred Experience Education
Bachelor s degree in Information Technology, Computer Science
5-7 years experience in information security industry","Patch management, Change management, Linux, Information security, SOC, Network security, Incident management, Information technology, IPS, Firewall"
