Job Title,Company Name,Experience Range,Salary,Location,Posted Date,Openings,Applicants,Job Description,Keywords
Salesforce Architect,Diverse Lynx,5 - 11 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,18,"Design and oversee end-to-end solutions that provide frameworks, interfaces, and services that can be leveraged and extended for future requirements.
Produce diagrams, reference architecture, domain models, and other artifacts that describe complex problems and sprawling end-to-end solutions.
Design the aesthetics to be implemented within a website or product, from the layout menus and drop-down options to colors and fonts
Drive technical designs to consensus and approval as a leader within PayPals cross-functional technology team.
Provide high-level communications to technology leadership and business stakeholders
Work with Development Managers, Program Managers, Architects, Lead Engineers and Product Owners in scoping, and sizing major company-wide product launches

Job Description
8 years of software and systems engineering experience with at least 4 years of architecting, designing, and delivering enterprise-grade, distributed, mission-critical infrastructure and applications.
Fluent in navigating build versus buy product and architecture evaluations
Deep SOA, Messaging, and Asynchronous event processing experience
Salesforce experience is a strong plus
Must exhibit strong leadership and exceptional technical skills
Proficient using industry standards and technical expertise to establish best practices and strategic technical solutions.
"",","Architect, SOA, Architecture, Technology leadership, Infrastructure, Architecting, Salesforce"
Salesforce L1 Support Executive,Valenta AI PVT LTD,2 - 5 years,Not Disclosed,Bangalore/Bengaluru,25 days ago,1,1407,"Role & responsibilities

As a Salesforce L1 Support Executive, you will be responsible for offering basic support and assistance to users of our Salesforce platform. This role is crucial in ensuring the smooth operation of our Salesforce system and ensuring that our teams can maximize its potential to meet our business objectives.

Assist Salesforce users with basic inquiries, issues, and troubleshooting.
Perform data entry tasks, including adding and updating records in Salesforce.
Monitor and manage incoming tickets and requests related to Salesforce.
Collaborate with the Salesforce administrator and senior support staff to escalate complex issues when necessary.
Assist with user training and onboarding for Salesforce.
Maintain documentation of common issues and resolutions for reference.
Work with end-users to identify and report any system improvement suggestions or bugs.
Follow best practices and security protocols when handling sensitive customer data.
Ensure that Salesforce user accounts and permissions are up-to-date and accurate.
Provide exceptional customer service and a positive user experience.

Preferred candidate profile

Bachelor's degree in a related field or equivalent work experience.
Familiarity with Salesforce and basic understanding of its features and capabilities.
Strong attention to detail and excellent organizational skills.
Effective communication and interpersonal skills.
Ability to work collaboratively in a team environment.
Problem-solving and troubleshooting abilities.
Eagerness to learn and grow in a Salesforce support role.
Salesforce certification is a plus.

Perks and benefits (In addition to all the Mandatory Statutory Benefits such as PF, Group Medical, Gratuity etc.) the following perks and benefits are also provided:

Professional Certifications offered based on interest and career progression.
Maternity and paternity leaves.
Professional Development Training programs offered as part of Career Growth.
Great Rewards and Recognition for star performers.
Be part of a Centre of Excellence like no other.
International Travel Opportunities Travel opportunities to meet with Clients for On-Site training and represent the Company at various Industry Events and Conferences.
Be part of a Committee of your Choice (ISO, Sustainability, CSR, Training and Development, Health and Wellness, Reward and Recognition, Entertainment and much more).
Join a World Class Organization that puts employees first.","L1, Salesforce, Salesforce administrator, troubleshooting"
Salesforce Architect,Enwidth Technologies,10 - 15 years,Not Disclosed,Bengaluru,30+ days ago,1,50,"  Hand on experience using a formal development methodology (Waterfall, JAD, AGILE etc...) with hands-on experience in Salesforce Community Cloud, Service Cloud, and Lightning
Experience and knowledge of Lightning Design System and Mulesoft
Proven experience with Salesforce development, administration, system integrations, and bug fixes.
Understanding to Salesforce standard objects Leads, Account, Contacts, Opportunity, Products, Price book, Lead process, Sales process, and Forecasting is required
Hands-on experience with Front end languages and backend tools for web engineering (Apex, Triggers, DataLoader, Visualforce, Lightning Framework, API s JavaScript, HTML5, and CSS).
Proven experience in configuration, testing and deployment of Salesforce.com functionality
Experience in SpringCM, CLM products in Salesforce will be an advantage.
Research, recommend and administer basic Fundamentals of CPQ (Configure, Price, Quote)
Bachelor of Science in Business/Computer Science or related field","Computer science, Backend, Front end, PDF, Javascript, Agile, Salesforce.com, Sales process, Forecasting, Salesforce"
Salesforce Project Manager,Salesforce,5 - 11 years,Not Disclosed,Hyderabad/Secunderabad,30+ days ago,1,845,"As a Project Manager, your work will cut across areas of judicious planning, operational excellence, governance and capability improvement
As the Project Manager, you will help in implementing Global business vision and strategy, this position requires big-picture thinking, initiative, zeal, attention to detail, the ability to learn quickly, the capacity to handle internal and external relationships, the competence to work with senior executives, and excellent soft skills
Willing to work in a multi-stakeholder 24/7 work environment
Work location: Any GDC location flex preferably
Your Impact
Drive programs of strategic importance from the Program Management Office (PMO)
Ability to plan, estimate, budget, ; handle, and control costs so that the project can be completed within the approved budget. Handle project revenue by meticulously tracking as sold margin and as delivered margin for the project.
Conceptualise, analyse and evaluate the needs of different programs; make recommendations with business justification, and finally upon approval, forefront the programs
Understanding of Agile-certified Scrum processes, and current methods of coordinating Business IT. Understanding of Scrum Master concepts and exhibits demonstrably the traits of a successful Scrum Master. Possesses certification in either Agile Scrum Master (ASM) or Certified Scrum Master (CSM) from an accredited Agile/Scrum organization.
Ability to build project timelines to plan and lead all aspects of and report progress within the project environment.
Ability to identify all people or organizations impacted by the project, analyse customer expectations and impact on the project and develop appropriate management strategies for actively engrossing collaborators in project decisions and execution.
Oversee DevOps implementation, deployment, and integration of solutions and responsibility for the successful delivery of projects.
Minimum Requirements
Ability to collaborate with a customers executives and demonstrate strategic understanding of business needs
Hands-on experience with one or more CRM software products (Salesforce CRM, Siebel, Clarify, Vantive, PeopleSoft, NetSuite) would be a strong asset
Hands-on experience with PM tools like JIRA / MS Project
Any project management-related certification (PMI -ACP / PMP / Prince 2 / PSM II, etc) is an asset
Advanced Microsoft Excel skills (formulas, data cleansing, data manipulation)
Must be ready to travel on a need basis
Nice to have Salesforce Certification
Must have in-depth Salesforce Knowledge","data cleansing, PMP, Excel, Operational excellence, Project management, PeopleSoft, Flex, JIRA, Salesforce, Prince2"
Salesforce DevOps Engineer,HyreFox Consultants Pvt Ltd,4 - 6 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,364,"Responsibilities:
Looking for hands-on Salesforce release management experience
Experience in working with SFDX Circle CI is Must.
Planning and executing release management activities on the engagement
Lead and co-ordinate the Go-Live activities including the cut-over planning, execution of the deployment plans and checklists.
Communicate release details, maintenances, downtimes, and other schedules to the Business as required
Implement branching and CI process for continuous deployments
Responsible for creating and maintaining different sandboxes/orgs throughout the project lifecycle
Release manager will co-ordinate with the dev, ops team and QA teams to ensure smooth application delivery at different stages of the lifecycle
Conduct release readiness reviews and contribute in Business Go/No-Go reviews
Manage risks and resolves issues that affect release scope, schedule and quality
Coordinate release content and effort based on the service request backlog, pending service requests, third party applications, or operating system updates
Communicate key project plans, commitments, and changes including requirements, QA plans, schedule and scope changes across teams
Plan and manage all release activities
Continually work towards making improvements in the release process
Develop scripts and automation tools used to build, integrate, and deploy software releases to various platforms
Maintain a release repository and manages key information such as build and release procedures, dependencies, and notification lists
Research new software development and configuration management methodologies and technologies and analyzes their application to current configuration management needs
Document and advocate adoption of our release management processes, continuous delivery / continuous integration processes and tools (Gearset, Jenkins, UiPath Test Suite).
Maintain a cutting-edge understanding of the architecture of Salesforce metadata and configuration.
Key Skills Required:
Professional Qualification-
B.E/B.Tech/MCA
Experience in Continuous Integration Tools (Git, Jenkins, Ant) Continuous Deployment Tools.
Design of CI/CD pipelines for org-based and package-based delivery models","QA, continuous integration, metadata, GIT, Configuration management, Automation tools, jenkins, Management, Release management, Salesforce"
Salesforce,Diverse Lynx,2 - 7 years,Not Disclosed,Bengaluru,30+ days ago,1,128,"Hi ,
We have opening Salesforce.

Skils
Resource should be good at Apex Classes, Triggers, SOQL related queries and lightening compenents, Core technical experts in salesforce. Adaptive, is able to handle multiple projects within a fast paced, ever changing environment Ability to learn to navigate and function effectively in a geographically dispersed organization Experience in business management (Understanding of revenue, pipeline, forecasting, business terminology)""
"",","Salesforce, Forecasting, Business management, Apex"
Senior Salesforce Developer,Quickbase,7 - 10 years,Not Disclosed,Remote,30+ days ago,1,20,"What You ll Lead in this Role :
Participate in the full application life cycle - architect, design, development, testing, and deployment
Perform gap analysis between business requirements and Salesforce functionality
Architect solutions that steer business to the most scalable solutions
Lead requests for business application enhancements and continuous improvement delivery through functional requirements specification, documentation, and business solutions
Provide solution recommendations on the functional areas of data management, dashboards, reports, etc. as well as maintaining and troubleshooting existing configurations and development
Prepare documentation including Requirements and Design documents, Configuration Workbooks, Test Cases other documentation as required through the project lifecycle
Design and development of the Salesforce solutions with the enterprise applications
Ensure data integrity and accuracy for the entire platform
Provide day-to-day end-user support and educate users with proactive best practices to enhance and increase their knowledge of Salesforce.com.
Establish and implement best practices with regards to system maintenance, configuration, development, testing, data integrity, etc.
Be the lead subject matter expert in driving the industry best practices for the CRM ecosystem and associated integrated tools (Mulesoft, Workato, Dell Boomi)
Stay current on Salesforce releases, new features, upcoming versions, product roadmaps and applications available from 3rd parties on the Salesforce AppExchange
Work closely with business teams to collaborate on Sales cloud enhancements, CPQ lifecycle and change management
We Are Looking For You to Demonstrate :
Bachelor s degree in Computer Science or related field
7+ years of Salesforce application support or related support with specific experience in Salesforce Sales Cloud
3+ years as Technical Architect independently designed and delivered complex projects
Salesforce Certified Technical Architect or at least one architect certification (Certified Application Architect or Certified System Architect)
Expert level understanding of the Salesforce product suite, including Sales, Service, Community, Marketing, and Community Clouds
Understanding of key design patterns and large data volume limitations and best practices
Understanding of data sharing and visibility considerations and how these play into platform architecture
Experience with Workato, Dell Boomi, MuleSoft or similar integration tools
3+ years of experience with Salesforce CPQ","Computer science, Application support, Change management, Data management, Enterprise applications, Gap analysis, Test cases, Troubleshooting, CRM, Salesforce"
Senior Salesforce Developer/Architect,Coders Brain Pvt Ltd,6 - 13 years,Not Disclosed,Remote,30+ days ago,1,51,"Build a continuous deployment pipeline to allow rapid deployment of simple features and fixes
Co-Managing a Team of 12 Developers, remotely working from US India
Refactoring our existing Apex codebase to standardize naming conventions design patterns to improve efficiency of adding new features and reduce code conflicts
Work with Admins/Product Manager/Solution Architect to execute new features efficiently reliably
Work directly with users stakeholders to test and refine features before and after initial release
Perform some break-fix for bugs/errors that are beyond the skills of system admins
Assist Analysis Solution Architect with documenting the existing code base and future architecture
Build Force.com packages that contain post deploy scripts to reduce the burden on Admins
Assist in one-off customizations to our 300+ managed instances of salesforce
Assist in building tools to help compare and analyze both data and metadata for 300+ Salesforce Orgs
Build external tools portals outside of the Force.com platform independently with 3rd parties
Expertise in Design patterns, UML.
Requirements
8-10+ years of Salesforce experience
Bachelor s in Computer Science or equivalent experience
Keen critical thinking and abductive/reductive reasoning skills
Tech-support, Testing and Dev Ops experience is a plus
Humility in your coding a willingness to always be questioning and improving your deliverables
Previous remote self-managed, freelance, or contracting experience preferred
Experience with UML, Agile, Extreme Programming, and KANBAN
APEX/Salesforce DX, LWC, and Salesforce Managed Packages
Visual Studio Code, Jenkins, Jira, GitHub, TestIM(functional test automation)
Java/J2EE, JavaScript, or any other language is a plus
Bootstrap, Node.js/Express, React, Angular, Vue, jQuery a very basic understanding of responsive design and hybrid mobile apps is a plus
Highlights needed for Salesforce Lead:-

1. LWC
2. Apex
3. Rest API Integration
4. Exposure on continuous integration
5. Exposure in asset development part
6. Analytical problem skills
7. Team lead - 12 people","jQuery, RF, UML, Coding, Javascript, Agile, Team Leader, Visual Studio, JIRA, Salesforce"
Salesforce Developer/Sr. Salesforce Developer,Verolt Engineering,5 - 10 years,Not Disclosed,Kolkata,30+ days ago,1,12,"Key consideration for the ideal candidate:
In-depth knowledge of Salesforce.com/ Salesforce1/ Force.com platform
Development experience in Lightning Aura components (LWC exp. will be a plus)
Have knowledge in developing APEX classes, Triggers, Visual force pages, Controllers, writing Workflow, REST API Integration.
Have knowledge in designing custom objects, custom fields, custom formula fields, validation rules, custom reports, workflows, validation rules, page layouts, and approval processes for automated alerts, field updates, and Email generation according to the application requirements.
Have knowledge in Creating Roles, Profiles, Permission Sets.
Conforming to Software Development Life Cycle processes and Force.com configuration best practices during implementation
Custom development experience in Force.com (Apex, visual force), integration with other enterprises applications, and salesforce.com ecosystem applications.
End-to-end implementation experience in either Sales or Service cloud will be considered a plus.
Certifications: One or more Salesforce certifications is a must. It can be ADM201 or PD1. Nice to have Salesforce Sales Service cloud certifications.
Additional Skills Required for Technical Lead
Certifications: Along with ADM201/PD1, either Sales or Service Cloud certification.
Customer-facing skills to drive complex multi-country Salesforce engagement rollout.
Mentoring and training new hires on Salesforce.com Platform.
Strong experience in Integrating Salesforce with other downstream applications. Experience onMulesoft could be considered a plus.
Perform quality assurance on deliverables and work products.","Training, Manager Quality Assurance, Sales, Cloud, Software development life cycle, Salesforce.com, Technical Lead, Workflow, Downstream, Visualforce"
Senior Salesforce Developer,Coders Brain Pvt Ltd,8 - 12 years,Not Disclosed,Remote,30+ days ago,1,28,"Experience: 8+ Yrs in Salesforce
Notice Period: Immediate to 15 Days
Note: The candidate should be comfortable to work till 12.00 am IST
Duties and responsibilities
Extensive experience with customization on the Salesforce Lightning platform using declarative platform-tools
In-depth knowledge of APEX with a strong experience of using developer toolkit including Apex Classes, Controllers, and Triggers
Substantial experience of using Visual Force for SF development
Strong knowledge of SOAP and REST web services
Practical knowledge of Object-Oriented Programming language (JAVA, .net)
Proficiency with SOQL & SOSL languages
Utilize Salesforce APIs to integrate with other systems used in the organization
Proactive and willing to go above and beyond to satisfy the client and deliver on project goals
Experience working with large data sets and bulkification
Proficiency with HTML/CSS, Javascript, Jquery, Salesforce tools like Process Builder, Visual Flows, Approval process, etc.
Working knowledge in SDLC process, Agile Scrum Methodology, version control software like GIT, Jenkins, etc.
Demonstrated experience and knowledge of relational databases, data modelling, and ETL tools (Data Loader, Jitterbit)
Knowledge of the Salesforce ecosystem and how to integrate Apps via the Appexchange platform
Good understanding of Salesforce technology & different platforms
Data Analysis: Interpreting data, analysing results, Identifying patterns and trends
Demonstrated experience and knowledge of CI/CD process and tools like Git, Bitbuket, etc.
Qualifications & Skills needed
5+ years of salesforce development experience
Strong and effective communication skills
Ability to recommend best practice Salesforce solutions based on business needs and objectives
Strong track record of proficiency in Agile implementations using JIRA with the ability to quickly drive numerous high-quality releases into production
Experience with Salesforce configuration and release management.
Experience creating Road Maps that provide clients with a vision of their implementation and helping them to transform their business processes be executing against those roadmaps
Demonstrated ability to provide the level of effort estimates and oversee scoping efforts of projects - experience in design, estimating, and pricing Salesforce solutions","Data analysis, jQuery, Version control, Javascript, Agile, HTML, JIRA, Release management, SDLC, Salesforce"
Salesforce Analytics Senior Developer,Coders Brain Pvt Ltd,4 - 6 years,Not Disclosed,Mumbai,30+ days ago,1,Less than 10,"- Salesforce analytics Senior developer
- Salesforce senior developer having strong hands-on experience on T-CRM and Salesforce analytics MUST have Salesforce development exp of appx 4 years and above
- Should be ok to work from Mumbai client office (Kand","Networking, Manager Technology, Business solutions, Analytics, CRM, Salesforce"
Sr Salesforce Developer with LWC Skills,Clifyx Technology,4 - 8 years,Not Disclosed,Remote,30+ days ago,1,319,"Min 5 Yrs of exp in config and customization of Salesforce platform.
Exp in Sales Cloud, Service Cloud and Experience Cloud
Exp in Lightning Flows/Process Builders
Expert in Apex, Triggers and Lightning Web component development
Preferred Advanced Developer Certification
Should work in PST hours and coordinate with offshore teams","Sales, MIN, Web technologies, Cloud, Apex, Salesforce"
SENIOR SALESFORCE DEVELOPER,Datanetiix Solutions,4 - 8 years,Not Disclosed,Chennai,30+ days ago,1,42,"Employment Type: Full timePosition: PermanentLocation: Chennai, Tamil NaduExperience 7+ YearsWe are looking for someone to be responsible for the development and maintenance of Salesforce applications.
Your primary focus will be custom Salesforce development and integration with third-party services.
You will be working with other engineers and developers on different layers of the infrastructure.
Therefore, a commitment to collaborative problem solving, sophisticated design, and creating quality products is essential.
ResponsibilitiesTranslate functional requirements into technical requirements
Design and build high-performance, reusable, and reliable Apex code with best practices
Ensure the best possible quality of the applicationTake ownership of project work and developing client relationships (should be a confident self-starter)Identify bugs and align with requirements during debuggingWrite test classes for the class that you develop and ensure more than 85% code coverageTest bug fixes to make sure they work as per requirements, then validate and deploy them to production
Skills and Qualifications
Apex developmentShould have worked with an editor such as Visual studio codeVisualforce page developmentLightning component both UI and JavascriptLightning web component (Optional)Good knowledge in Salesforce Integration and community cloud
Ability to communicate with customers and provide consultation on Salesforce solutions Good problem-solving skills and ability to give optimal solutionsHands-on experience in administration setup, e.g., managing users, security controls, and data as well as creating roles, profiles, and reports.Experience in designing custom objects, custom fields, picklists, page layouts, workflow, approval processes, validation rules, custom tabs, reports, Visualforce pages, dashboards, and email generation according to application requirements
Education: BEng (IT, CE, CS, or EC), BSc, MSc (CS), BCA, or MCACertification: Any Salesforce certification would be a plus pointNoteFor long-term projects, we are offering Onsite opportunities for those dynamic and proficient employees who will successfully complete two years of service with DATANETIIX based on the individual performance and business demands.","Debugging, Consulting, Javascript, Infrastructure, Workflow, Deployment, Visual Studio, Management, Salesforce, Visualforce"
Senior Salesforce Platform Developer,Mindcurv TSPL,4 - 7 years,Not Disclosed,Kochi/Cochin,30+ days ago,1,24,"Your responsibilities will include:
Develop, test, and document customer-based solutions and products using Apex, Lightning Components, and Visualforce
Implement and maintain Salesforce customizations and configurations such as custom fields and objects, layouts, workflows, flows, process builder, and validation rules
Integrate systems with Salesforce by using web services (REST & SOAP, JSON & XML, etc.)
Apply best practices and design patterns for application developments and consider Salesforce limits
Translate non-technical requirements into scalable technical solution designs
Provide technical assistance for troubleshooting and bug fixes
Use GitHub as Code Repository
Collaborate on technical implementation, assist other developers and consultants in implementation and development
Design, develop and maintain applications that support clients business requirements with an in-depth understanding of Salesforce architecture, data models, customizations & extensions
Resolve integration and interfacing issues between various back-end systems
Provide innovative ideas and solutions in an ever-changing environment with up-to-date knowledge regarding existing technologies
Demonstrate capability to effectively assimilate new skills and use of new technologies
Maintain current technical knowledge to support rapidly changing technology, being always on a lookout for new technologies, and work with management and development team in bringing new technologies onboard
Motivated to independently monitor and appraise emerging trends and technologies in software engineering and make recommendations or undertake independent research to validate new ideas
Who you are
Minimum 6+ year s experience with Salesforce developer toolkits and APIs
Knowledge in Object-oriented related software development
Understands complex processes, workflows, and implementations
Proficient knowledge and minimum 3 years of experience in state of art technologies such as Java, JavaScript (AJAX), HTML, CSS, and web services (SOAP, XML, JSON)
Sound knowledge in entity-relationship models
Understanding of agile and waterfall development practices
Ability to lead and facilitate workshops, technical requirements gathering, and design sessions
Familiar with designing and creating dynamic and scalable Salesforce applications
Superior analytical and problem-solving abilities
Ability to explain what you have implemented in a non-technical and customer-facing environment
Ability to work independently and as part of a project team
Excellent oral and written communication skills
Excellent planning and organizational skills
Strong ownership and persistent attitude to tasks
Education: Any Graduate
Tools
Microsoft Visual Studio, VSCode, NetBeans, Eclipse, or similar IDE
Github
SQL Management Studio, Oracle Sql Developer
JIRA / Confluence
Google Suite
WinSCP, PuTTY
Preferred Technical and Professional Expertise
Salesforce Certifications
App Builder
Platform Developer I
Platform Developer II
Javascript Developer
Desirable: Integration Architecture Designer","Web services, XML, Eclipse, Javascript, HTML, JSON, Management, microsoft, Ajax, Salesforce"
Alliances - Partner Account Senior Manager,Salesforce,8 - 12 years,Not Disclosed,Mumbai,10 days ago,1,482,"We are looking for a highly motivated team player to join the Alliances and Channels, Channel Account Management (CAM) team to manage and grow the relationship with a select set of Resellers based in western India. The ideal candidate will blend strategic thinking, outstanding partner relationship management skills, and an entrepreneurial mindset. In addition, an ability to effectively collaborate with multiple cross-functional stakeholders, including channel sales, account leads, customer success, partner marketing, partner enablement, partner programs and operations is critical.

Key Responsibilities:
Own the relationships with the select set of named Resellers/Partners and ensure a well-rounded growth of these relationships. Build strong and deep relationships with the key stakeholders up to the leadership
On-Board new Resellers wherever required as per business requirements
Drive and execute the go-to-market strategies with specific focus on growing the revenue in identified territories/segments and also focus on partner led sourced leads. Build strong demand generation plan
Identify/Enhance enablement journeys to Salesforce CoE/Technical capabilities at partner organization so as to build new revenue stream create a deployment strategy
Assist partners in building unique assets on Salesforce Solutions. Provide pro-active support to ensure success of the projects
.
Qualifications:
4+ years experience in Channels Sales/Alliance Management
10 years of relevant experience in sales and/or business leadership in the enterprise Software industry
Outstanding knowledge of partner development approaches to seed and grow Software Partner businesses
Experience working with multiple Sales teams driving and building the Partner
Ecosystem
Ability to think strategically and develop compelling plans for new partner initiatives
History of successfully developing and leading multiple strategic partnerships
Working knowledge of Salesforce technology and SaaS, PaaS markets
Experience creating and building differentiated relationships with SI/Resell partners
Strong knowledge and network/references from partners and contacts in India

Knowledge/Skills/Experience:
Sound business acumen skills; thrive in a fast-paced, dynamic work environment
Excellent spoken and written communication, interpersonal, relationship building skills
Highly motivated and independent contributor
High energy, enthusiasm, and passion for the business
Business or Engineering Bachelor s degree
Comfortable working with multiple internal teams, from individual contributors to senior executives, as well as building/maintaining executive-level relationships with clients, partners, etc.
Willing and able to travel in India, as required","Relationship management, Sales, Strategic partnerships, Relationship building, PAAS, Channel sales, Account management, Cam, CRM, Salesforce"
Sr . Salesforce Developer,Soft Clouds,10 - 20 years,Not Disclosed,New Delhi,30+ days ago,1,10,"  Participate in complete application life cycle from technical design, architecture, development, testing and deployment of high-quality salesforce solutions using coding best practices
Identify and recommend creative solutions to build extensions to the out-of-the-box capabilities of the platform.
Communicate and collaborate with other technical resources like architects, admins, configuration
experts and stakeholders regarding status, risks and any technical issues.
Implement multiple AppExchange tools like DocuSign, eSignLive and others.
Develop salesforce to on-prem solution integrations using APIs and Web Services. Ability to use MuleSoft and other integration tools.
Ability to work well with customers both individually as well as in a highly collaborative team
Engage in code reviews and ensure adherence to best practices
Provide mentoring and technical leadership to other team members.
Qualifications:
4+ years of experience with Salesforce.com custom development including Lightning Design Systems,
APEX, Visualforce, Lightning Design System, Lighting Components etc.
Salesforce Platform Developer I (Required) and Platform Developer II (Preferred)
Specialized Consultant Certifications like Sales, Service or Community (Preferred)
Understanding of object-oriented programming principles, data structures, data modeling, design patterns, relational database systems and operating systems.
Desired experience with CI/CD process for automated deployments using Repositories like GitHub, Bitbucket or GitLab s along with Salesforce DX.
Desired experience on Version Control Systems like Git or SVN with CI deployment tools like Bamboo or Jenkins.
Ability to debug and resolve the technical bugs/issues
Experience on integrating salesforce with third party applications using web services like SOAP or REST API with oAuth.
Desire experience with ETL/ESB tools like Informatica or MuleSoft
Required Qualifications:
Bachelor s Degree in appropriate field of study
10+ years of project management experience, including tracking and planning projects,
5+ years of experience working with business stakeholders within a cross-functional matrix environment.
5+ years of previous experience with gathering requirements from the client / business and documentation.
5+ years of experience with full product lifecycle with understanding of development lifecycle and various technology methodologies that support that lifecycle,
Expert level of proficiency with MS Project, Excel, Visio, PowerPoint, and SharePoint with experience presenting to stakeholders and / or Senior Leadership,
Proven ability to work in an ambiguous environment and collaborate across multiple areas in order to achieve a common business objective
Interpersonal skills to influence and spur change, facilitate and enhance performance within a cross functional environment.
Bachelor s Degree in Computer Science or equivalent","SAN, Data migration, Data modeling, Coding, Project management, Data structures, Scrum, Informatica, Visio, Salesforce"
Sr. Salesforce developer,Testgrid,4 - 8 years,Not Disclosed,remote,30+ days ago,1,240,"Meet with the business to determine functional and technical requirements and participate inapplication design, configuration, testing and deployment
Perform configuration and customization of the Salesforce.com platform using APEX,VisualForce, Flows, etc.
Participate in efforts to develop and execute testing, training and documentation
Participate in the sales cycle as needed (solution definition, pre-sales, estimating and projectplanning)
Utilize best practices to perform operational support, enhancements, bug fixes as needed to the Salesforce.com platform
Follow all standard operating procedures (SOP) and maintain updated ticketing for events,incidents, requests, changes, problems, etc.
Provide technical assistance and end user troubleshooting for bug fixes, enhancements, and how-to assistance.
Integrate multiple systems with Salesforce, including internal proprietary and third party applications
Able to create Process Builder, Flow, workflow, validation rules, etc. as needed by thebusiness, while knowing which of these functionalities best fits the need at hand.
Knowledge of Salesforce CPQ functionality a strong plus.
Develop custom Lightning applications using Salesforce. com and integrating salesforce.com with other systems
Help contribute in ongoing project of consolidating 2 separate SFDC instances into 1instance.
Requirements
Salesforce Developer experience with Force.com developer toolkit - Apex, VisualForce, Force.com IDE, Force.com Migration Tool, Web Services/SOA Metadata APIs
Excellent organizational, verbal and written communication skills
Prior experience with data migration and ETL/integration tools a plus
Experience with Marketo Pardot applications a strong plus
Software engineering skills with Java SE EE (Java, JSF, SQL) preferred
Experience with Agile development methodologies such as XP/SCRUM
Experience with web services (REST SOAP, JSON XML, etc.)
Current Salesforce certifications (e.g. App Builder, Platform Developer I. Platform Developer II a bonus)
Communicate work effectively with a globally distributed team
Strong desire to continue learning","SOA, XML, Presales, Workflow, JSON, Scrum, JSF, Troubleshooting, SQL, Salesforce"
Salesforce QA Specialist,Development Logics Solutions Pvt. Ltd.,3 - 7 years,Not Disclosed,Kangra,30+ days ago,1,106,"In-depth Knowledge of Salesforce Administration
Strong Knowledge of Salesforce Architecture
Good hands-on testing experience with the Salesforce UI and navigation
Good knowledge of Reports, page layouts and customizations
Working knowledge of Standard and Custom Objects and Tabs
A test mentality with a strong focus on end-to-end scenarios
Willingness and aptitude to learn and teach new skills in a rapidly changing environment
Knowledge of modern testing methodologies
Excellent verbal and written communication skills
Business analysis and requirements-gathering abilities
Tasks
Create Test Cases: Create and execute test cases while leveraging various test heuristics to validate products are working as expected.
Collaborate: Collaborate with project/business teams to reproduce, analyze, and debut issues.
Demonstrate ownership and accountability through self-directed task management.
Design Review: Review functional/operational requirements and design specifications, advise Project Management, Business Analysts, and/or Testing Leads regarding requirements and design testability
Automation Testing: Coordinate efforts with Automation Testing resources to determine which test cases and under what conditions automation will improve effectiveness and efficiency of testing.","BPO, IT services, PDF, Business analysis, Staffing, Project management, Test cases, Digital marketing, Operations, Salesforce"
Salesforce Developer & Sr Developers,Mindtrilogy,12 - 20 years,Not Disclosed,New Delhi,30+ days ago,1,Less than 10,"Hands-on design and development of custom solutions on the force.com platform including significant work in Apex, Visualforce, and integration with external systems Should have executed a minimum of 3 Salesforce projects on projects focused on Salesforce.com - Sales Cloud, Service Cloud, Community Cloud, and the Force.com platform Atleast 2 years of Lightning experience
Responsibilities
Experience with Lightning Web Components (LWC) shall be an advantage
Experience in SOAP API, REST API, and Bulk API shall be an advantage
At least Platform developer 1 certified, other Salesforce certifications shall be an advantage
Requirements
Age : 22+ Years
Pronoun : Male/Female
Education : Any Degree
Experience : 2+ Years
Skills : Apex, Visual Force, Lightning, Chatter API, Connect API, Tooling API, Metadata API, Rest API, SOAP API, Bulk API","metadata, Web technologies, Sales, Salesforce.com, Apex, SOAP, Salesforce, Visualforce"
