Job Title,Company Name,Experience Range,Salary,Location,Posted Date,Openings,Applicants,Job Description,Keywords
Oracle Application Technical Consultant,Darahaas Global Services,1 - 6 years,5-15 Lacs P.A.,"Hyderabad/ Secunderabad,Telangana",29 days ago,4,769,"Rice w Components.work from office,oracle apps technical","Oracle Apps Technical, OAF, Ricew"
Oracle Applications Financial Consultant,Oracle,5 - 10 years,Not Disclosed,"Hyderabad/ Secunderabad,Telangana",16 days ago,10,1008,"Role & responsibilities
Relevant working Experience with Min 4 + Years in Fusion Finance / ERP and EBS Finance Experience
Implementation/Support experience on Cloud Financial Modules like GL, AP, AR, FA, IBY, PA, CST, ZX and PSA

Candidate must have hands on experience minimum in any of the following 5 modules - Cloud Financial Modules like GL, AP, AR, FA, IBY, PA, CST, ZX and PSA.

Should have 5+ years of experience in Oracle Finance/ERP Cloud implementation & support.
Should have worked in 3 or more Oracle ERP/Finance Cloud implementation or support projects as a Functional consultant.
Should have Strong Financials business processes knowledge and concepts.
Ability to relate the product functionality to business processes, and thus offer implementation advices to customers on how to meet their various business scenarios using Oracle Cloud Financials.
Ability to relate the product functionality to business processes, and thus offer implementation advices to customers on how to meet their various business scenarios using Oracle Cloud Financials.
Technically Strong with Expert Skills in SQL, PLSQL, OTBI/ BIP/FRS reports, FBDI, ADFDI, BPM workflows, ADF Faces, BI Extract for FTP, Payment Integration and Personalization.
Ability to relate the product functionality to business processes, and thus offer implementation advices to customers on how to meet their various business scenarios using Oracle Cloud Financials.
Strong problem solving skills.
Strong Customer interactions and service orientation so you can understand customer?s critical situations and accordingly provide the response, and mobilize the organizational resources, while setting realistic expectations to customers.
Strong operations management and innovation orientation so you can continually improve the processes, methods, tools, and utilities.
Strong team player so you leverage each other?s strengths. You will be engaged in collaboration with peers within/across the teams often.
Strong learning orientation so you keep abreast of the emerging business models/processes, applications product solutions, product features, technology features ? and use this learning to deliver value to customers on a daily basis.
High flexibility so you remain agile in a fast changing business and organizational environment.
Create and maintain appropriate documentation for architecture, design, technical, implementation, support and test activities.
Should have excellent communication, Project/stakeholder/team management skills and experience.
Should have excellent documentation, presentation, customer handling, problem solving, solution design skills and experience.

Responsibilities:

The main role of a Support engineer is to troubleshoot and resolve highly complex techno-functional problems. The key skills put to use on a daily basis are - high level of techno-functional skills, Oracle products knowledge, problem solving skills, and customer interaction/service expertise.
Ability to relate the product functionality to business processes, and thus offer implementation advices to customers on how to meet their various business scenarios
Should have the ability to read and decipher software Log and Trace files, as well as the ability to act upon the finding to determine a problem resolution.
Work with users to trouble shoot and resolve issues, answers business questions, provides data analysis
Should be able to understand business process flow and perform functional testing as per business requirement with appropriate test scripts
Conduct training and knowledge sharing sessions
Knowledge of external data integration services to load data into Oracle Fusion Applications from external sources, such as legacy systems and third-party applications or EPM Suite of applications.
Should have knowledge of localizations
Knowledge on Security setup would an added advantage.
Must have very good communication skills , Must be a team player, willing to learn new technologies
Must work in rotational shifts INCLUDING night shifts","Oracle Apps Technical, Oracle Apps Functional, Oracle Financials, oracle fusion, Oracle Apps, Oracle Apps Financial Consultant, payment domain, Oracle E-business Suite"
Technical Lead,Danlaw,5 - 10 years,Not Disclosed,"Hyderabad/ Secunderabad,Telangana",26 days ago,1,258,"Title: Technical Lead/Technical Architect/ Technical Manager Product Development
Location: Hyderabad
Experience: 8 to 12 years
Qualification: B.E./B.Tech/M.E./M.Tech

Job Description:
Should be Technical lead responsible for development of Automotive products in Telematics, Connected Car, Body controller domains & Automotive tools development.
Should be able to own & handle Architecture designs independently.
Should be able to analyze Customer requirements, Internal requirements and Standard requirements to create Architecture designs.
Should be able to develop design documents from architectural design.
Technical interface to External & Internal Stakeholders.
Should be able to train & mentor team members on technical aspects.
Determining and overseeing consistent testing, evaluation, and troubleshooting of all products in all stages of completion.
Familiar with technology trends and Support in development of Product Roadmap Development plans.
Ability to set and drive the Vision & Mission strategy while also having the capability to empower and delegate responsibilities effectively.

Desired Functional Skills:
Experience in complete architecture, design, and development of embedded Linux or other RTOS based products, BSP porting, bootloaders, algorithm development, performance optimizations as per customer requirements for full product life cycle.
Expertise in various microcontrollers ARM, NXP, ST, Atmel etc.
Embedded software on ARM Cortex M7/M4/M0 based SoC.
Excellent C & C++ programming skills.
Strong debugging/trouble-shooting skills.
Sound knowledge of entire life cycle of the Automotive Industry and regulatory standards.
High EQ and ability to inspire and motivate the employees across all levels to work in collaboration as a unified and highly productive business unit.
Excellent communication skills, both verbal and written.
Highly self-motivated and energetic.

Note: Based on Exp. & expertise, we can give designation.","Software Architecture Design, Automotive, IOT, Embedded Programming, Embedded Software, Embedded C, c++, Bluetooth, Microcontroller, android, embedded linux, java, GIT, Connectivity, Embedded Development, WiFi, Embedded Software Development"
Sr Azure Cloud Developer,Siemens,4 - 9 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,56,"Senior Azure Cloud Developer with Linux scripting
We are hiring a Sr Azure Cloud Developer to provide professional services to support implementation of the Azure automation to our automation product.
The Developer will work in the Healthineers hybrid cloud automation team and will implement end to end infrastructure automation orchestration features in Azure cloud
Job Responsibilities:
Design, develop and implement technical solutions in Microsoft Azure environments using Python or PowerShell.
Develop Linux shell scripts to automate jobs in Linux virtual machines.
Develop orchestration features though Terraform and integrate them into Terraform Enterprise platform.
Administrate Terraform enterprise platform end to end such as platform upgrades, organization management, workspace management, API automation.
Manage Azure cloud automation platforms like run books, function apps, hybrid worker, DevOps pipelines.
Integrate the Azure cloud automation solutions with Service now by working closely with Service now team.
Perform functional tests to ensure accuracy and solution integrity.
Work with business analysts and architects to define system requirements.
Frequently communicate with users, and team members during program development to review progress and ensure that requirements have been met.
Evaluate best approach to solve problems.
Present solutions and recommendations to stakeholders.
Qualifications
Mandatory Skills and Experience:
5+ years of experience as Cloud automation engineer in Microsoft Azure.
Strong knowledge in Linux shell scripting in all Linux flavors.
Experience in Python or any other programming languages implementing Azure Cloud APIs.
Proficient in OOPS concepts and ability to create reusable APIs.
Seasoned in Azure cloud automation platforms like run books, function apps, hybrid worker, DevOps pipelines.
Ability to develop reusable modules, knowledge in industry-specific coding standards.
Hands-on experience in administrating Terraform enterprise platform, Administrator console, Workspaces management, APIs, version upgrades, patching.
Experience in writing Terraform Infra as code templates for orchestration in Azure Cloud.
Must have administrative knowledge in Azure cloud automation platforms like run books, function apps, hybrid worker, DevOps pipelines.
Knowledge in Azure DevOps build, release pipelines Git repositories, Webhooks.
Ability to architect automation features using cloud native solutions.
Ability to perform functional tests to ensure accuracy and solution integrity.
Root cause analysis and debugging ability.
Knowledge of security concerns and best practices in code development.
Ability to work well within a multi-disciplinary team structure, but also independently.
Certifications
Microsoft Certified: Azure Developer Associate (Plus)
Hashicorp - Terraform Associate Certification (Plus)","Automation, GIT, orchestration, Linux, Coding, Powershell, Shell scripting, Debugging, microsoft, Python"
Microsoft cloud platform developer,Pump Academy,10 - 20 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,Less than 10,"Having minimum two-project development experience in working on Azure cloud platform.
Python and .Net core based APPs development
Good exposure to Linux Kernel, Windows OS
Work experience with higher level security implementation
Work experience with Docker Containerization and Micro services based application development.
Strong problem-solving skills with an emphasis on product development.
Work experience in IOT based cloud service development.
A drive to learn and master new technologies, techniques, and Team player.
Work experience in RDBMS (MYSQL or SQL SERVER) and NOSQL (Mongo Db)
Good Communication and Presentation Skills.
Bachelor or master degree with minimum 1-2 years experience.","C++, Linux, RDBMS, Linux kernel, MySQL, Application development, VB, Android, Python"
Microsoft Dynamics Crm Technical Consultant,Nexwave Talent Management Solutions,4 - 9 years,6.5-15 Lacs P.A.,Hyderabad/Secunderabad,9 days ago,1,106,"Hi All ,

We are Hiring for our MNC Company for c2h role

Skill : Microsoft Dynamics CRM Technical (Share only technical Profiles)
Experience : 4to 8yrs
Work location : Chennai
Notice : 15 To immediate

Interested candidates contact : 9154811361
Mail : sravani@nexwave.in

Thanks & Regards
siva sravani","Microsoft Dynamics CRM Technical, MS Dynamics CRM, Microsoft Dynamics"
Senior Software Engineer (Asp.net Core Full Stack Developer),Siemens,0 - 7 years,Not Disclosed,Bangalore/Bengaluru,16 days ago,1,1272,"Design & Develop web applications using ASP.Net Core.
Development of frontend using TypeScript/React Js. And JavaScript
Strong Knowledge on C# & .net development
Good exposure working in Agile environment.
Ensures adherence to defined guidelines, processes, and procedures, for the team assigned.
Pragmatic guidance and support for developers in implementing product requirements.
Mandatory Skills:
C# & Asp.net Core (at least 4 yrs exp.)
Frontend technology like React Js, TypeScript, Java Script (at least 4 years exp)
Good knowledge on Microsoft Azure (at least 3 years)
Good to know Python and CI/CD pipelines","DTS, Front end, Consulting, Javascript, Agile, Siemens, Manager Technology, ASP.Net, microsoft azure, Python"
Web Developer,Cipherhub Solutions,2 - 4 years,2-5 Lacs P.A.,"Hyderabad/ Secunderabad,Telangana",Just now,2,Less than 10,"We are looking for a PHP Developer who is dedicated to the craft, writes code that they are proud of and can hit the ground running. Contribute in all phases of development life cycle by following industry best practices.","Php Laravel, Ajax Toolkit, JScript, Api Web Services, Problem Solving, Api Integration, Version Control, Deployment Process, Html/Css, IOT, Communication Skills, Visual Studio Code, Linux Server, Written Communication, MySQL, Strong Sql Knowledge, LAMP, Server Management, Core PHP"
Embedded Developer,Neo Credence Consultancy,5 - 8 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,25,"Contribute in design of embedded software on Windows and Linux environments
Should collaborate with internal stakeholders to gather and understand requirements
Implement the features and functionality on embedded devices
Testing of the implemented solutions including creation of test plans/ test cases
Soft Skills:
Strong communication and interpersonal skills.
Must be a self-starter.
Ability to work as part of a dedicated project team and independently.
Technical Skills:
Strong development experience in embedded C/Python in both windows and inux environments.
Embedded development tools and methodologies.
Version Control Systems - GIT
Hands SW development in C language
Experience with 8, 16, and 32 bit Micro-controllers
Experience with agile development methodologies
Knowledge and experience with distributed version control such as (GIT)
Expert programming skills with C / C++ compilers and linkers
Knowledge and experience with C# and Microsoft Visual Studio, VS Code, Azure IoT Hub Libraries
Knowledge or ability to learn and interpret requirements
Familiarity with command line application interfaces and operation.
Ability to participate in a team environment
Must have a commitment to quality
A electronics and instrumentation background is helpful
Methodical problem-solving skills are needed
Be able comprehend and adapt solutions to existing code structures
Should have knowledge on microcontrollers / microprocessors
Strong development experience in some protocols if not all (CAN, MODBUS, UART, SPI, I2C, OPC-UA)
Strong debugging skills
Experience in scripting languages like Shell / Perl / CAPL / Make etc. is preferable
Experience in using tools like Logiscope / Function Generator / Oscilloscope, etc.
Familiarity with software configuration management tools, defect tracking tools, Azure Devops etc.
Added advantage if worked in Scrum Methodology","C++, C, Linux, Debugging, Perl, Scrum, Windows, Visual Studio, microsoft, Python"
Senior Technical Consultant,Mathworks,5 - 11 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,14,"Working as part of a larger team, you will apply your MATLAB expertise to develop solutions for our customers in the realms of mathematical modeling, data analysis and analytics, visualization, machine and deep learning, optimization, signal processing, distributed computing, and software application development.
Responsibilities
Provide direct technical contributions to consulting projects: stating problems, conceiving solutions, architecting, designing, modeling, coding, and testing. (~50% of time).
Develop application frameworks, reference architectures, and demos spotlighting product features and professional service capabilities.
Dialogue with customers to define challenges and goals, capture requirements, assess alignment of needs and capabilities, and write statements of work.
Lead projects - Support pre-sales activities; manage consulting engagements, internal collaborations, and special projects.
Provide customer feedback and personal recommendations to our Development team to improve our products.
Continuously expand and publicize your technical and professional capabilities.
Business travel (30%).
Minimum Qualifications
A bachelors degree and 6 years of professional work experience (or a masters degree and 3 years of professional work experience, or a PhD degree, or equivalent experience) is required.
Proficiency with MATLAB
Simulink
Additional Qualifications
MS in Engineering, Science, Computing, or Mathematical field
Experience in Model-Based Design (Simulink, Stateflow, Simscape, etc.)
Experience in Signal Processing technology, Wireless and FPGA development.
Experience with statistics, machine learning, deep learning
Experience with AWS, GCP and/or Azure
Experience working with customers/clients/sponsors
Strong analytical and programming background (C, C++, C#, MATLAB)","Telecom, C++, Coding, FPGA, Consulting, Presales, Application development, MATLAB, Analytics"
Technical Consultant-Azure Cloud Engineer,Andor Tech,8 - 12 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,67,"Skillset : Native SE & Cloud/Backend, DevOps, Cloud, Native, Cloud Integration - Mastery, Azure PaaS - Skill, Azure Data Factory - Skill
  Job Description :
Work with the Lead Segment Architect tomaintain the segment architectures, applicationportfolio inventory, landscape diagrams andlifecycle maps for the applications within theportfolio.
Identify and propose potential portfoliochanges and improvements, includingdecommissioning. Develop and maintainapplication roadmaps for the portfolio.
Work directly with the ITSO portfolio andproject teams to understand servicedevelopment plans and these back to ET SOM.Monitor applications portfolio health and addresschronic deficiencies.
Work with the stakeholders to provideconsultancy on architecture and portfoliomatters. This includes, but is not limited tobenchmarking of the portfolio against externalpractice; externalisation efforts to keep a highlyvisible external perspective; advise on anyproject issues; advise touch points with otherLines of Business and opportunities to leverageapplications, processes etc.
Work closely with Lead Segment Architect andother architects to assure an efficientapplications landscape and adherence toprevailing standards and guidelines.
Ensure architecture artifact quality andretention in appropriate tools
Guide and support ET SOM teams on the useof ITSO services, segment and referencearchitectures. Provide, or make available throughothers, technical expertise and support to projectand support personnel on IT matters in theportfolio.
Participate in governance processes, e.g.,assurance review and signoff, and share allrelevant needed documentation. Participate asrequired at the Architecture Review Board andrelevant IT Leadership Teams.
Participate in and contribute to the Line ofBusiness segment architecture network.","Architect, Backend, Assurance, Architecture, Networking, PAAS, Cloud, Consultancy, Inventory, Monitoring"
Technical Consultant - Consulting,Blue Yonder,1 - 3 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,93,"  The Development and Support Services (DSS) team within Blue Yonder operates globally with over 150 team members in the US, India, UK, Belgium, and Bulgaria.
We are seeking a development engineer with a strong technical foundation to develop fit-for-purpose extensions or reusable artifacts for our customers that provide increased value beyond our base product solutions.
Scope:
Core responsibilities include collaborating with customers on functional requirements desired, developing new technical solutions or altering existing product functionality to meet the customer s value needs, testing to validate that new and existing functional use cases work as desired, and documenting the solution throughout the development life cycle.
Development methodologies may differ based on the scope of the projects; however, all rely on collaborative communication. This includes interaction with internal team members for the reviews of development designs, creation of development timeline plans, and reporting of development status as well as discussions with the customer directly for clarifications of needs, value expected, or obtaining feedback via development demonstrations.
This position will be focused on working with our teams involved in development for the Blue Yonder Warehouse Management product suite.
What you ll do: (Responsibilities:
Perform development activities such as coding, testing, and documenting user and technical information for the features or tools being developed
Review reported issues from customers and guide to resolution (data, configuration, necessary code fix)
Participate in development solution reviews with customers or internal teams to discuss specifications or demonstrate software developed
Ensure development meets the requirements and use cases defined with high quality and on-time
Create and execute test plans to verify software quality while documenting results.
Provide status updates and work with the internal development team to identify and mitigate impediments to meet the development delivery plans.
Keep all applicable systems and documentation updated per standards on a consistent basis (time entry, JIRA updates, code repositories, feature documentation, etc.)
Offer guidance to newer team members on development processes and functional-technical questions
Assist with occasional critical customer needs such as remote on-call go-live support rotations or on-site go-live presence.
What we are looking for: (Qualifications):
Bachelor s degree in Software Engineering, Computer Engineering, Computer Science, or Equivalent
1-3 years development experience working with teams in a waterfall or agile methodology
Required Tool / Language Experience
Source Code Control (SVN, GIT, or equivalent)
Relational database experience with Oracle PL/SQL, and SQL Server
Java
Desirable and Beneficial Experience
MOCA (Blue Yonder s proprietary scripting language)
JavaScript
Restful Web Service APIs
JSON/ XML file formats
JIRA or other development tracking tool experience
Automated testing tool experience
Warehouse management application or operational experience","Coding, XML, Consulting, Javascript, JSON, Agile methodology, software quality, Warehouse management, JIRA"
EBS Technical Consultant,Birlasoft,7 - 12 years,20-25 Lacs P.A.,"Noida,Uttar Pradesh",22 days ago,8,170,"JD for EBS Technical Consultant
Overall experience of 7 Years with minimum 5 years in Oracle EBS. R12
Expertise around PL/SQL, Forms, Reports, OAF development.
Should have good understanding of Oracle SCM, Financials and Manufacturing.
At least 2 to 3 Implementation projects across all phases of implementation life cycle and minimum 1 project within Application Support,
Should possess good consulting & communication skills.
Role/Expectations on Project:
To work as individual contributor in the capacity of technical consultant across implementation & support projects.
Helping project team members on critical business requirements and incident/problem ticket resolution.
Understand the site specific delta technical requirements
Module configuration
Unit & integration testing, supported system tests, and integration test (identified business scenarios)
Training the core team
CRP & UAT execution support
Interact with users and managers for issue resolution
Technical Deign documentation
Adhering to project timelines and deliverables
Maintain standards and procedures
Helping project team members on critical business requirements and incident/problem ticket resolution.
Handholding functional development team wherever required.
Developing non linear technical solutions specific to EBS module functionality.
Role/Expectations towards competency:
Manage detailed training & documentation to build internal Capability.","R12, Rice Components, PLSQL, Oracle E-business Suite, Reports, Ebs Application"
Sr. Firmware Engineer,Electrify Services,3 - 8 years,Not Disclosed,Ahmedabad( Makarba ),8 days ago,2,52,"Position Title: Embedded Firmware Engineer (Full-Time)

Electrify Services is one of the fastest growing engineering services start-ups and is looking for n Embedded Sr Firmware Engineer to play a key role of helping our client improve their product and take their business to the next level. This is an individual contributor role with a direct impact on company growth. We would like to see this position grow as the company evolves.
If you are looking for a high impact and challenging role, this job is a perfect destination for you!

Major Job Duties

Design enhancements, updates, and program changes for portions and subsystems of firmware such as embedded code design and development, new feature/solution investigations, developing interfaces and their definitions, qualifications, and resolving problems.
Analyzes design and determines coding, programming, and integration activities required based on general objectives and knowledge of overall architecture of product or solution.
Writes and executes complete testing plans, protocols, and documentation for assigned portion of application; identifies, debugs, and creates solutions for issues with code and integration into application architecture.
Utilizing embedded APIs and developing new API layers required to interface embedded platforms to the cloud and remote wired and wireless sensors.
Develop and maintain embedded web applications required to initialize, configure, and customize embedded platform applications.
Develop and maintain internal database structures required for communicating and transmitting/receiving data from the Cloud.
Integrating applications by designing database architecture and server scripting
Developing web-based application portals that can be viewed either locally or remotely via the Web.
Troubleshooting development and production problems across multiple environments and operating platforms
Partner with teams to deliver end-to-end features or solutions with high quality.
Participate in feasibility of novel product/design ideas and provide technical expertise
Collaborate and communicates with management, internal, and outsourced development partners regarding firmware design status, project progress, and issue resolution.
Represents the firmware engineering team for all phases of larger and more- complex development projects.
Provides guidance and mentoring to less experienced staff members.
These responsibilities are just the start! At Electrify, we would like you to contribute wherever your interests take you and shape your role accordingly. And this isn't just a philosophical bent: we give you 4 hours a week (10% of the work week) to pursue passion projects outside of your role responsibilities.

We are Looking For People Who Have

Minimum of 3 years of experience in the field of Firmware & Product development
Highly Skilled in C, C++, Python is a MUST
Developing and debugging code for ARM microcontrollers
Developing applications for embedded Linux systems
Command line gcc tools, make files, and gdb
Communication protocols such as UART, SPI, I2C, CAN, BLE, WIFI
Experienced with different controllers & their protocols i.e., TI, NFC, ESP, STM
IoT-based technologies for wired and wireless protocols (802.11 and 802.15.4)
Embedded Linux/windows stand-alone systems
Ability to read the hardware schematics. Experience with Altium or KiCad would be a plus.
Soldering and hands-on hardware debugging using tools such as oscilloscopes, multi-meters, DC power supplies, etc.
Related experience in real-time development with multiple firmware design tools and languages is a big plus.
Strong analytical and problem-solving skills are required.
Designing firmware, including interaction and integration with hardware design.
Firmware testing methodology, including writing and execution of test plans, debugging, and testing scripts and tools.
Excellent written and verbal communication skills; mastery in English.
Ability to effectively communicate product architectures, design proposals and negotiate options at management levels.

Location: Ahmedabad, India
Salary: Depending on Experience and Past achievements.
Send your Resume to: hr@electrifyservices.com","Embedded Programming, Firmware Testing, Firmware Development, Mqtt, RTOS, Embedded C, Bluetooth, Communication Protocols, Microcontroller, Debugging, UART, Modbus, IOT, Embedded Software, EEPROM, Wireless Protocol, Microprocessors, RS232, Sensors, I2C, Embedded Development, Embedded Firmware"
Hiring For D365 F&O Technical Consultant,Protiviti India,5 - 10 years,Not Disclosed,Chennai,1 day ago,1,116,"Design and develop systems in D365FO or integration.

Responsible for developing software enhancements, extensions, defect corrections and integrating features in Dynamics 365 F&O.

The D365 F&O technology stack and the peripheral technologies that can be leveraged, including, but not limited to, Azure, Azure SQL, Power BI, Common Data Service, Power Apps, Azure Logic Apps, Azure Machine Learning, etc.

Strong F&O product knowledge.
Experience designing and customizing F&O applications.
Proficiency in X++, Data Management (DIXF), SSRS, Security Framework
Experience with D365FO interfacing and integration.
Knowledge in gathering technical requirements.","D365, F&O, Dynamic, ssrs, X++, Microsoft Dynamics AX, Financial Operations"
Autosar Developer /Embedded C Developer,Tata Elxsi,5 - 10 years,Not Disclosed,"Pune,Maharashtra",Few Hours Ago,1,280,"TataElxi is hiring for Autosar Engineer for #Bangalore #Chennai #Hyderabad #calicut #Pune #Trivandrum location.
Job Description

Embedded software development and testing
C and embedded SW development
Board bring-up and driver development
SW debugging on target hardware
Unit testing & integration testing","embedded c, Bootloader, RTOS, Device Drivers, Mcal, Davinci, Embedded Development, Embedded Software Development, autosar, Embedded Programming"
Oracle Ebs Technical Consultant,Intelliswift,5 - 10 years,Not Disclosed,"Pune,Maharashtra",26 days ago,2,152,"Overall having 5+ years experience in Oracle EBS Technical
Oracle EBS Technical, having hands-on experience in PL/SQL
Hands on experience into P2P and O2C cycle flow, AOL, RICE Components & OAF
Good working knowledge of Oracle E-Business Suite 12.1.3 and 12.2.3
Work closely with team members, mentor and provide training to junior resources.
Be a team player and strive for the success of the team and the client.
Good analytical, technical, communication and soft skil

Interested candidate please fill the below details and attach resume.
Name:
Reason for Leaving:
Skill relevant exp:
Current Location:
Work Location:
Offers and company name:
Interviews in the pipeline:
Reason for other offer:
CTC:
ECTC:
Notice Period:
Current and Payroll Company:","EBS, SCM, ORACLE"
Kronos Consultant,Infosys,5 - 10 years,Not Disclosed,Bangalore/Bengaluru,Few Hours Ago,,Less than 10,"Responsibilities
A day in the life of an Infoscion
As part of the Infosys consulting team, your primary role would be to get to the heart of customer issues, diagnose problem areas, design innovative solutions and facilitate deployment resulting in client delight.
You will develop a proposal by owning parts of the proposal document and by giving inputs in solution design based on areas of expertise.
You will plan the activities of configuration, configure the product as per the design, conduct conference room pilots and will assist in resolving any queries related to requirements and solution design
You will conduct solution/product demonstrations, POC/Proof of Technology workshops and prepare effort estimates which suit the customer budgetary requirements and are in line with organizations financial guidelines
Actively lead small projects and contribute to unit-level and organizational initiatives with an objective of providing high quality value adding solutions to customers. If you think you fit right in to help our clients navigate their next in their digital transformation journey, this is the place for you!
Additional Responsibilities:
Ability to develop value-creating strategies and models that enable clients to innovate, drive growth and increase their business profitability
Good knowledge on software configuration management systems
Awareness of latest technologies and Industry trends
Logical thinking and problem solving skills along with an ability to collaborate
Understanding of the financial processes for various types of projects and the various pricing models available
Ability to assess the current processes, identify improvement areas and suggest the technology solutions
One or two industry domain knowledge
Client Interfacing skills
Project and Team management
Technical and Professional Requirements:
Should have 5+ years of experience in Kronos Workforce Management.
Should have extensive consulting/technical experience in the end-to-end Kronos implementations, rollouts, upgrades and support projects and should be well versed with Requirements Gathering, Solution Design and Development, Quality Assurance, Deployment, Post Go-Live Support and End User Education.
Should have good working knowledge on Kronos Workforce Timekeeper, Workforce Scheduler, Workforce Connect, Workforce Analytics and Workforce Integration Manager.
Experience in Kronos version/service pack upgrade
Should have sound knowledge of the various workforce management disciplines like accruals, attendance tracking, compliance monitoring, employee Self Service, fatigue management, leave management, overtime management, schedule optimization, timekeeping, work authorization, activity tracking for monitoring idle time, utilization, productivity and incentive pay.
Preferred Skills:
Kronos ->Workforce Management
Educational Requirements
Master Of Comp. Applications,Master of Science (Technology),Master Of Technology,Master Of Engineering,Bachelor Of Comp. Applications,Bachelor Of Science (Tech),Bachelor Of Technology,Bachelor of Engineering
Service Line
Enterprise Package Application Services
* Location of posting is subject to business requirements","Kronos Workforce Management, Workforce Management, Workforce Analytics, Workforce Connect, Kronos Workforce Timekeeper, Workforce Scheduler, Kronos, Quality Assurance"
Sap Cloud Platform Integration Consultant,Careernet Technologies,5 - 10 years,Not Disclosed,"Hyderabad/ Secunderabad,Telangana",Just now,5,Less than 10,"Hi Folks,

Currently we are hiring for SAP cpi Consultant for our MNC Client(Big 4).

Experience Range: 5-10

Location: PAN INDIA

Skillset: Minimum 3+ relevant years in SAP CPI, Experience in S4 Hana implementation is must.

Notice Period: Immediate to 30 days( Serving notice period candidates will be preferred).

If interested, kindly share your updated cv to anjitha.chandran@careernet.in","Sap Cpi, Cloud Platform Integration, Sap Cloud Platform, Cpi"
Autosar Developer/ Automotive embedded developers.,Tata Elxsi,3 - 8 years,Not Disclosed,"Pune,Maharashtra",Few Hours Ago,1,Less than 10,"Dear candidate,
Currently we are hiring for the positions of #Autosar #Embedded developers #Automotive embedded developers.


Autosar JD
C and embedded SW development
All aspects of the product development process (concept, design, validation, and production) - ASPICE
Board bring-up and hands-on experience in SW debugging on target hardware
AUTOSAR BSW module development/integration, including complex device drivers
AUTOSAR based application development
MISRA-C coding practice, static analysis tools, unit testing tools, etc.
CAN (CANape, CANoe, CAN analyzer) tools
Functional safety standards
Embedded JD
Embedded software development and testing
C and embedded SW development
Board bring-up and driver development
SW debugging on target hardware
Unit testing & integration testing
Automotive Embedded
Proven experience in C and embedded SW development for minimum 4 years.
Proven experience Automotive SW development.
Experience in unit/component/functional tests.
Hands-on experience in SW debugging on target hardware.
Experience in using test tools in automotive SW development like Vector CANoe
Good understanding on Requirement management and SW version management","Embedded C, Autosar Development, UART, Canoe, SPI"
Software Engineer (Asp.net Core Full Stack Developer),Siemens,0 - 7 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,1275,"We are looking for a candidatewith 4-7 years of experience in the below mentioned technologies.
Design Develop web application using ASP.Net Core.
Developmentof frontend using TypeScript/React Js. And JavaScript
StrongKnowledge on C# .net development
Good exposureworking in Agile environment.
Ensuresadherence to defined guidelines, processes, and procedures, for the teamassigned.
Pragmaticguidance and support for developers in implementing product requirements.
Mandatory Skills:
C#Asp.net Core (at least 4 yrs exp.)
Frontendtechnology like React Js, TypeScript, Java Script (at least 4 years exp)
Goodknowledge on Microsoft Azure (at least 3 years)
Good toknow Python and CI/CD pipelines.","DTS, Front end, Consulting, Javascript, Agile, Siemens, Manager Technology, ASP.Net, microsoft azure, Python"
Sap Abap Consultant,Tata Consultancy Services (TCS),4 - 9 years,Not Disclosed,"Hyderabad/ Secunderabad,Telangana",1 day ago,1,79,"Role & responsibilities : ÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂWorked in implementation / roll out / upgrade projects in earlier engagement. ÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ ÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂExtensive experience in ABAP development, with both custom development and customizations to existing processes, including use of IDOCs, ALE, RFC, BAPI, BADI, ALV ABAP Workbench, Data Dictionary, BDC (Batch-Input and Call Transaction Methods), Enhancements. ÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ ÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂExperience with SAP message outputs and configuration of output conditions using NACE.
Good understanding of business process flows in SAP functional areas such as SD, MM and others.
Ability to analyze business requirements, review existing systems, define the solution Understanding on upcoming technologies such as HANA


Preferred candidate profile


Perks and benefits","SAP ABAP, Sap Abap Hana, SAP Workflow"
