Job Title,Company Name,Experience Range,Salary,Location,Posted Date,Openings,Applicants,Job Description,Keywords
iOS Developer,My City Jaipur,1 - 2 years,Not Disclosed,Jaipur,30+ days ago,1.0,10,"Candidate should be B.Tech / M.Tech / BCA / MCA / B.Sc IT / M.Sc IT and having 1 to 2 years of experience in same field.

Experience working with iOS frameworks such as Core Data, Core Animation, Core Graphics and Core Text.

Salary : No bar for the right candidate.","Graphics, Animation, IOS"
Web Developer,Cyntexa,1 - 6 years,Not Disclosed,Jaipur,30+ days ago,1.0,68,"What are the key skills required for this job
Proven working experience in web development
Top-notch programming skills and in-depth knowledge of modern HTML/CSS
Familiarity with at least one of the following programming languages: PHP, ASP.NET, Javascript or Ruby on Rails
A solid understanding of how web applications work including security, session management, and best development practices
Adequate knowledge of relational database systems, Object Oriented Programming and web application development
Hands-on experience with network diagnostics, network analytics tools.
Basic knowledge of Search Engine Optimization process.
Aggressive problem diagnosis and creative problem solving skills.
Strong organizational skills to juggle multiple tasks within the constraints of timelines and budgets with business acumen
Ability to work and thrive in a fast-paced environment, learn rapidly and master diverse web technologies and techniques
Are you excited to take the responsibilities mentioned below for this role
Website and software application designing, building, or maintaining.
Using scripting or authoring languages, management tools, content creation tools, applications, and digital media.
Conferring with teams to resolve conflicts, prioritize needs, develop content criteria, or choose solutions.
Directing or performing Website updates.
Developing or validating test routines and schedules to ensure that test cases mimic external interfaces and address all browser and device types.
Editing, writing, or designing Website content, and directing team members who produce content.
Maintaining an understanding of the latest Web applications and programming practices through education, study, and participation in conferences, workshops, and groups.
Back up files from Web sites to local directories for recovery.
Identifying problems uncovered by customer feedback and testing, and correcting or referring problems to appropriate personnel for correction.
Evaluating code to ensure it meets industry standards, is valid, is properly structured, and is compatible with browsers, devices, or operating systems.","Digital media, Web application development, Web development, Javascript, PHP, HTML, Test cases, Object oriented programming, Analytics, Search engine optimization"
SEO Executive,Cyntexa,1 - 6 years,Not Disclosed,Jaipur,30+ days ago,1.0,76,"What are the key skills required for this job
Quick learner
Should be opinionated and have a questionable and doer-attitude
Strong analytical capabilities.
Excellent communication and interpersonal skills.
High-quality reporting, copywriting, and analytical skills.
Excellent time management skills and the ability to prioritize work.
Experience in HTML coding.
A strong understanding of how search engines operate.
Knowledge of social media platforms and how to use them effectively.
A keen desire to ensure your technical skills and SEO knowledge remain up to date.
Personality Traits preferred: Creative, funny, loves to engage, adaptive, positive attitude, enthusiastic etc.
Are you excited to take the responsibilities mentioned below for this role
Conducting on-site and off-site analysis.
Using programs such as Google Analytics to compile regular performance reports.
Assisting the content team in the creation of high-quality, informative SEO-based content.
The creation of on-site and off-site SEO strategies.
Occasionally contributing to the company blog.
Carrying out detailed keyword research according to the latest keyword strategies.
Keeping up to date with the most recent developments in Search Engine Marketing (SEM).
Paying particular attention to any significant Google algorithmic changes.","Google Analytics, Web technologies, Search engine marketing, Coding, Social media, PHP, HTML, SEM, Research, SEO Executive"
SEO Analyst,Yojitt Solutions,1 - 2 years,Not Disclosed,Jaipur,30+ days ago,1.0,45,"SEO Analyst to join our Marketing team and help us build a strong online presence
SEO Analyst responsibilities include performing keyword research, optimizing our content and monitoring user engagement across our websites
To be successful in this role, you should be familiar with current SEO techniques and tools and have excellent analytical skills
Ultimately, you will apply effective SEO strategies to ensure we attract and engage our target audience and convert visitors into customers
Responsibilities and Duties:
Conduct keyword research using various tools (like Keyword Planner and Moz)
Perform competitive analysis and identify gaps in our content or areas of improvement in our web design.
Update older content and add effective calls to action (CTAs) to improve user engagement.
Report on performance metrics comparing them to our SEO goals and benchmarking data .
Optimize pages for mobile .
Implement link building strategies and manage backlinks to build online authority .
Monitor paid search campaigns .
Follow SEO trends and stay up-to-date with new tools and practices .
Required Skills:
Work experience as an SEO Analyst or similar digital marketing role .
Expertise in Google Analytics .
Familiarity with keyword research and management tools .
Experience with email campaigns and paid advertising .
Understanding of ranking factors and search engine optimization practices .
Strong analytical skills .","Analytical skills, Google Analytics, Competitive analysis, SEO Analyst, Web designing, Link building, Research, Digital marketing, Monitoring, Search engine optimization"
iOS Developer,Jploft Solutions,1 - 4 years,Not Disclosed,Jaipur,30+ days ago,1.0,31,"Design and build advanced app features for the iOS platform.
Good Knowledge of Objective C, Swift.
Should have the Ability to work alone as well as in team environment.
Capable to develop into the new leading technologies.
Working experience in iOS development, Experience working with iOS frameworks such as Core Data, Core Animation, Core Graphics, and Core Text.
Solid understanding of the full mobile development life cycle
A deep familiarity with Objective-C and Cocoa Touch.
Continuously discover, evaluate, and implement new technologies to maximize development efficiency.
Work on bug fixing and improving application performance.","Graphics, Mobile development, C, Animation, Swift, ios development"
Digital Marketing Expert,Jploft Solutions,3 - 7 years,Not Disclosed,Jaipur,30+ days ago,1.0,73,"Should have technical knowledge of Web and Mobile App Development.
Must have knowledge about on page and off page SEO.
Must have knowledge about lead generation.
Understanding Clients advertising objectives to define digital communication strategies.
Closely Coordinating with Creative Team, Development Team, SEM, SEO SMO teams for project execution.
Strategizing and Structuring PPC campaigns by defining keywords Ad texts.
Benchmarking Conversion Click through Rate for key PPC (Google Ad-words) accounts monitoring them.
Must have knowledge Search Engine Optimization (SEO) Social Media Campaigns (SMO) and executing them on all available platforms.
Attended Review meetings for existing client s campaigns.
Working on Corporate Presentation and Corporate Profile for prospective customers.
Expert in lead generation via LinkedIn, add posting, forms , classified and social media.
Expert in lead generation via LinkedIn, add posting, forms , classified and social media.
Internet based and search engine research to identify new business opportunities, primarily in the public sector. Perform searches in pipeline, Bid Sync, Onvia and other platforms to provide continuous prospects of bid opportunities. Qualify, distribute and track leads generated.","Lead generation, PPC, SMO, Social media, Google AdWords, Digital communication, SEM, SEO, Monitoring, Search engine optimization"
Executive - Search Engine Optimizer,Pink City Royals,2 - 5 years,Not Disclosed,Jaipur,30+ days ago,1.0,49,"Experience:

Minimum 2 Years experience in SEO

Candidate Profile:

Young & dynamic graduate with minimum 2yrs of SEO experience

Strong Knowledge in Internet Browsing and internet activities

Strong knowledge of MS Office, SEO Tools

Job Profile:

Business Analysis & Product Analysis through internet

Generate proper systematic website promotion report

should have expertise in SEO, SEM, PPC

Strong knowledge in Internet Marketing Strategies

Expert knowledge of PPC advertisers including Google Ad Words, Google Ad Sense, Yahoo and MSN

Development, Design and Implementation of internet marketing plans and strategies like SEO, PPC,

search","development, seo marketing, ppcmsn, sem, analysis"
Animator and Game Artists,Virtualinfocom,1 - 4 years,Not Disclosed,Jaipur,30+ days ago,1.0,182,"An ideal candidate for us (Animations):

Inclination towards making a career in the field of Animations.

Thorough Drawing knowledge

Interest in mastering new technologies

Good knowledge of Human anatomy, Cartoons


An ideal candidate for us (Game Art):

1. Sound knowledge on Design and Visualization, Mobile Gaming & Web based Game Development

2. Good Drawing Concept

3. 3D Modeling, 2D Character Creation, Concept Art

4. Knowledge of Game Engines

5. Comfortable with latest technologies","development, gaming, game, visualization, character, ideal, animations, creation, animation, knowledge"
Digital Marketing Specialist,Fliqi Infotech,2 - 5 years,Not Disclosed,Jaipur,30+ days ago,1.0,90,"Job Description
The Digital Marketing Specialist will be responsible for executing and managing the integrated campaigns which include Social Media, Affiliate program, and Search Engine Optimization, assimilating data from multiple sources, compiling the information and drawing actionable conclusions that can be measured and reported.","Social media marketing, Social media, Brand marketing, Marketing management, Management, Digital marketing, Product marketing, Search engine optimization"
Search Engine Optimizers/ SEO Experts/ Web Promoters,Fresh Logics,2 - 5 years,Not Disclosed,Jaipur,30+ days ago,1.0,55,"Search Engine Optimizers/ SEO Experts/ Web Promoters

Job Description:

Search Engine Optimization (SEO), Keyword Research, Link Building, PPC Campaign.

Candidate Profile:

Minimum Graduate, Ability to update latest trends in SEO algorithm, Must have sound knowledge in SEO Sound knowledge of various search engines, blacklisting and ranking patterns, PPC and paid submissions, keyword research, Seo design Updates, Hands on exp. in HTML.

Candidate should have knowledge to achieve top placement in major Search Engines with/without web promotion tools.

Other web marketing knowledge preferblue.

?Search Engine Optimization (SEO), Keyword Research, Link Building, PPC Campaign. ? Minimum Graduate, Ability to update latest trends in SEO algorithm, Must have sound knowledge in SEO Sound knowledge of various search engines, blacklisting and ranking patterns, PPC and paid submissions, keyword research, Seo design Updates, Hands on exp. in HTML. ? Candidate should have knowledge to achieve top placement in major Search Engines with/without web promotion tools. ? Other web marketing knowledge preferblue.","PPC, Web marketing, HTML, Link building, Research, SEO, Marketing research, Search engine optimization"
Motion Graphics Designer,HyreFox Consultants Pvt Ltd,3 - 4 years,Not Disclosed,Jaipur,30+ days ago,1.0,23,"Creating and delivering motion graphics for various media
Working with creative teams to select audio, video, colors, animation, etc. for graphic design
Editing video footage and adding effects/elements to enhance motion graphics
Staying up to date on the latest graphic design techniques
Required Skill
Brife knowledge of Adobe Creative Cloud (ie After Effects, Premier Pro, Photoshop, and Illustrator)
Proven experience with graphic design, with a strong portfolio of work.
Excellent communication and presentation skills.
Exceptional creativity and innovative design skills.
Organizational and time-management skills for meeting deadlines in a fast-paced environment.","Graphics, Graphic designing, Illustrator, Time management, Cloud, Animation, Photoshop, Adobe"
Animator and Game Artists,Virtualinfocom,0 - 3 years,Not Disclosed,Jaipur,30+ days ago,1.0,1041,"An ideal candidate for us (Animations):

Inclination towards making a career in the field of Animations.

Thorough Drawing knowledge

Interest in mastering new technologies

Good knowledge of Human anatomy, Cartoons


An ideal candidate for us (Game Art):

1. Sound knowledge on Design and Visualization, Mobile Gaming & Web based Game Development

2. Good Drawing Concept

3. 3D Modeling, 2D Character Creation, Concept Art

4. Knowledge of Game Engines

5. Comfortable with latest technologies","3d modeling, development, gaming, visualization, game, engines, animations, design, creation, knowledge"
Graphic Designer,VGL Group,2 - 5 years,Not Disclosed,Jaipur,30+ days ago,1.0,37,"We are currently seeking a skilled Graphic Designer to join our team
The successful candidate will be responsible for managing content and promotion requests from merchandise and sales teams, creating branded graphics packages for sales events, and delivering completed graphic assets to production and merchandise teams
In addition, the Graphic Designer will organize project working files, product decks, product photography, and other branding assets, and collaborate with cross-functional departments around the globe
Job Responsibilities:
Manage content promotion requests from the merchandise/sales teams
Create branded graphics packages for sales events
Deliver and notify production/merchandise teams of completed graphic assets
Organize project working files, product decks, product photography, and other branding assets
Collaborate with cross functional departments around the globe
Comply with company policies and procedures
All other duties as assigned by manager
Requirement:
Bachelor s, Associate s, High School, or GED degree with two to four years of relevant experience
Experience with digital graphic operations creating deliverables in a fast-paced environment
Proficient with Adobe Photoshop and Illustrator
Ability to manage multiple projects simultaneously
Ability to effectively utilize various software applications including Microsoft Office Suite
Attention to detail and strong organizational skills
Excellent oral and written communication skills
An ambassador of our Core Value: Teamwork, Honesty, Commitment, Passion, and Positive Attitude
BONUS CONSIDERATION: Motion graphics and or animation experience with Adobe After Effects
Physical Requirements
Remaining in a stationary position, often standing, or sitting for prolonged periods
Moving about to accomplish tasks or moving from one workplace to another
Repeating motions that may include the wrists, hands and/or fingers
The Perks
The Great responsibility.
A fun-life balance.
Culture of openness and flexibility allows employees to keep growing and gravitating to roles that fit their talents and passions.
Attractive financial package for top talent","Graphics, Sales, Renewable energy, Illustrator, Social media, Animation, SEZ, Customer service, Adobe After Effects, Merchandising"
SEO Frehser,D Amies,0 - 1 years,Not Disclosed,Jaipur,30+ days ago,1.0,21,"SEO Frehser
Job Requirements
Written English must be strong.
SEO knowledge will be preferred.
Education Any Graduate
Search Engine Optimization
More Information
Total Years Experience 0 - 1 Year
Location jaipur
Compensation Negotiable
No. of Vacancies 1
Functional Area Search Engine Optimization
Date Posted 23 Feb 2018","English, Email, PDF, CV, phone, Writing, Doc, SEO, Business Executive, Search engine optimization"
Social Media Marketer,Nangalia Ruchira,1 - 2 years,2-3.25 Lacs P.A.,"Jaipur,Rajasthan",18 days ago,1.0,26,"We are seeking a motivated Social Media Marketer to effectively engage with targeted virtual communities and network users.

Role & responsibilities :

Candidate should know the techniques of posting on instagram for good reach.
Manage content received from all sources
Make interesting reels
Post on other social media platforms like Pinterest,Youtube,Facebook including instagram.
Create valuable content for the brand for social media
Coordinate with influencers for collaborations.


Preferred candidate profile :
Candidate who are from Fashion Designing background will be preferred
Knowledge of online marketing and good understanding of major marketing channels
Positive attitude, detail and customer oriented with good multitasking and organizational ability
Fluency in English language","Social Media, Social Media Marketing, Search Engine Marketing, Social Media Optimization, Content Creation, Content Marketing, Instagram, Twitter, Facebook, Content Strategy"
SEARCH ENGINE OPTIMIZER,3i Planet,4 - 7 years,Not Disclosed,Kota,30+ days ago,1.0,27,"Planing implementing various strategies through search engine.
Good Knowledge of search engine algorithms, ethical SEO, PPC, Link building.
On Page And Off Page Optimization, Social Bookmarking, Blogs Creation.
Making quality links through various sources.
HTML and CSS knowledge is must.
Manage Multiple Projects with team.
Strong written and verbal English communication skills.
Experience: 0 to 3 years","PPC, CSS, HTML, Link building, Management, SEO, Social bookmarking, Off-page optimization"
Graphic Designers,Andmuchmore Studio,2 - 5 years,Not Disclosed,Jaipur,30+ days ago,1.0,34,"Making it simple with complications is not easy!

No designer is talented in designing; they are the ones who

built their skills for it. We are looking people who can convert ideas into visible form.","Sound Editing, Flash Designing, CSS, Creative, HTML5, Animation, HTML, Photoshop, Flash, 3Ds Max, Flash Designer, Graphic Designer"
Software Developer,Ibizz Technologies,2 - 7 years,Not Disclosed,Jaipur,30+ days ago,1.0,113,"Software Developer:
Post Code? IB/ Dev
Vacancies: 02 Post

Candidate Profile: BE/ B Tech (Computer Science, IT) / MCA/ BCA/ Knowledge of Microsoft DotNet Framework 2. 0/ 3. 5/ 4. 0/
MS SQL Server 2005/ 08/ Reporting Tools/ 0?2 Year Experience
Fresher can also apply.","server, .NET framework, software, Windows, microsoft, Business Executive, Reporting tools, sql, Computer science, MS SQL, Web technologies, Animation, ANSI"
Android Native Developer,HyreFox Consultants Pvt Ltd,2 - 3 years,Not Disclosed,Jaipur,30+ days ago,1.0,Less than 10,"Role and responsibilities:
- Familiarity with Material Design guidelines, common mobile UX patterns
- Ability to write clean, maintainable code which others can work on
- Keenness to decrease tech debt, participate in code review sessions and suggest best practices
- Familiarity with git and continuous integration
- Sound knowledge of object-oriented programming and multi-threading
- Great skill at debugging, including identifying memory leaks, performance bottlenecks, and using tools like adb, proguard, etc.

Required skills and experience:
1+ years experience in android application development
Well Versed with Kotin and Java
Ability to understand business requirements and translate them into technical requirements.
Proficient in design, data structures, problem-solving and debugging and Agile Software Development Methodology.
Solid understanding of application architecture and principles i.e. MVVM, MVC etc.
In-depth knowledge of Material Design, Animation, Android Framework APIs, Google
Analytics and RESTful web services.
Proficient understanding of code versioning tools.","Google Analytics, GIT, MVVM, android application development, Debugging, Agile, Data structures, Animation, MVC, application architecture"
Animator 3D,Naruka Digital Services,4 - 7 years,Not Disclosed,Jaipur,30+ days ago,1.0,Less than 10,"Sales Customer Acquisition
Identify Prospects In The Assigned Area And Generate New Leads Via Cold Calling, Emails, Chat And Door-To-Door Visits
Arrange In-Person Meetings With Potential Customers To Persuade Them To Buy The Companys Services And Meet Their Requirements
Follow-Up With Customers To Maintain Relationships And Encourage Repeat Business And Referrals
  Traits
  Confidence Maintaining A Positive Attitude.
Resilience Communicating With Conviction.
Active Listening Understanding The CustomersNeeds.
Rapport Building Selling Your Personality.
Entrepreneurial Spirit Continual Self-Improvement.
Gender: Male
Education: 12th Pass
English: Good English
Experience: Freshers Can Apply
 ","Cold calling, Customer acquisition, 3D Animator, Sales"
Animator 3D,HyreFox Consultants Pvt Ltd,2 - 4 years,Not Disclosed,Jaipur,30+ days ago,1.0,Less than 10,"Responsibilities and Duties
  Utilize 3D Poly-Modeling to develop high-quality 3D models of Jewelry products.
Developing 3D models of (lower lower-middle complexity level) jewelry products that meet all technological and aesthetic standards using 3D Studio Max software.
Checking and reviewing self-made models and submitting them to the Team Lead.
Rectifying the models as per the feedback
Understand the project requirements and develop high-quality 3D models accordingly.
Ensure to meet high artwork standards.
  Required Experience, Skills, and Qualifications
  Proficient in 3D Studio Max Software and good knowledge of 3D modeling techniques especially high poly modeling.
Intuitive understanding of 3D visualization and the ability to sense scale and materials
The candidate should know Poly-modeling in 3D.
Candidate knowing Photoshop along with 3D Studio Max will be preferred.
Should have good communication.
Should be able to handle the work pressure.
Should be flexible in work timings.
Ability to handle multiple projects and deadlines
Willingness and ability to keep up with the latest industry standards and computer programs
Knowledge of Photoshop, Illustrator, Adobe Premiere, and Adobe After Effects is a plus.","3D modeling, Adobe Premiere, 3D Animator, Illustrator, 3D Studio Max, Adobe After Effects, Photoshop"
SEO Executive,Satya Satellite,1 - 4 years,1.75-5 Lacs P.A.,Jaipur,25 days ago,10.0,367,"SEO Strategies
Creating Reports
Creating quality Backlinks
Social Bookmarking
Forum Posting
Blog Posting
Press Release Submission
Keyword research and planning
Reporting to SEO Manager

Required Candidate profile
1-4 years of experience in similar field","Blog Submission, Forum Posting, Keyword Analysis, Keyword Research, Search Engine Optimization, Social Bookmarking, SEO, Press Release Submission, Search Engine Submission, Content Optimization"
Video Editor & Graphic Designer,Likeshare Media,2 - 4 years,3.5-4 Lacs P.A.,"Jaipur,Rajasthan",19 days ago,1.0,33,We are looking for a graphic designer and Video Editor to create engaging and on - brand graphics/videos for a variety of media.,"Aftereffects, Illustrator, Premiere Pro, Corel Draw, Photoshop, Video Editing, Animation, Graphic Designing"
Technical Content Writer- Content Strategist,Resources Valley,2 - 7 years,6-10 Lacs P.A.,"Bangalore Rural,Karnataka",22 days ago,1.0,221,"Excellent communication & writing skills.
Experience with a variety of publishing formats: Web Help, Word, PDF, & Wiki.
Document Development Technical Editing
Technical Writing Online Help
Style Guides Information Architecture
User manuals

Required Candidate profile
Proven ability to work on Multiple Projects
White papers Training materials
Agile Methodology
Software documentation.
Tools Required
MS suit
Madcap flare
Jira
Confluence
SnagIt and Adobe Captivate","content writer, ppc, Google Analytics, Promotions, Strategic Marketing Planning, Google AdWords, Digital Marketing, Branding, Content Writing, Marketing, online marketing, search engine optimization, Content, pay per click, Marketing Communication Planning, seo"
Seo Specialist,Innojar Tech Pvt. Ltd.,1 - 5 years,1.5-4.5 Lacs P.A.,"Jaipur,Rajasthan",25 days ago,1.0,33,We are seeking a highly skilled and experienced SEO Expert to join our team at Innojar Tech Pvt. Ltd. Jaipur. The ideal candidate will have a passion for SEO and a proven track record of driving organic traffic and improving search engine rankings.,"SEO Analysis, Google Trends, Seo Tools, Conduct keyword research to identify valuable search terms. Optimize website content, Google Analytics, Keyword Analysis, Google Webmaster Tools, Keyword Research, meta tags, Google Tag Manager, Google Search Console"
